NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SEX_DIFFERENTIATION	GOBP_SEX_DIFFERENTIATION		277	-0.29476684	-1.0843072	0.27748692	0.58010846	1.0	2993	tags=20%, list=15%, signal=23%	
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING		334	-0.28932863	-1.0840744	0.23694268	0.58040226	1.0	2599	tags=16%, list=13%, signal=19%	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION		45	-0.37370816	-1.08358	0.32475883	0.58142775	1.0	2040	tags=20%, list=11%, signal=22%	
GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY	GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY		22	-0.43369967	-1.0831422	0.33881578	0.58234787	1.0	437	tags=9%, list=2%, signal=9%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		56	-0.3599095	-1.0827811	0.30793157	0.58301485	1.0	2319	tags=25%, list=12%, signal=28%	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_HOMOTYPIC_CELL_CELL_ADHESION		98	-0.32853833	-1.082777	0.2996988	0.5827232	1.0	2413	tags=22%, list=12%, signal=26%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		91	-0.33543894	-1.0821909	0.3125997	0.5840286	1.0	1885	tags=18%, list=10%, signal=19%	
GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION		32	-0.39910552	-1.082187	0.34401348	0.58373886	1.0	4395	tags=34%, list=23%, signal=44%	
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT		126	-0.3185974	-1.081721	0.30551627	0.5847153	1.0	3058	tags=20%, list=16%, signal=23%	
GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY	GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY		186	-0.30451992	-1.0815961	0.28219178	0.5847694	1.0	4630	tags=29%, list=24%, signal=38%	
