NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY		29	-0.37565732	-0.9917974	0.47368422	0.9575953	1.0	3853	tags=34%, list=20%, signal=43%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY		31	-0.3610443	-0.98558336	0.46459413	0.9608054	1.0	3101	tags=23%, list=16%, signal=27%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY		26	-0.38153732	-0.9847496	0.4862543	0.9492158	1.0	1153	tags=15%, list=6%, signal=16%	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS		16	-0.42139608	-0.9845594	0.49630997	0.93645036	1.0	3863	tags=38%, list=20%, signal=47%	
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY		20	-0.39149153	-0.9830973	0.48415494	0.92712504	1.0	2068	tags=20%, list=11%, signal=22%	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY		15	-0.42790285	-0.978778	0.5141343	0.9264119	1.0	4405	tags=47%, list=23%, signal=60%	
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119		31	-0.36325216	-0.9757512	0.50598294	0.92217916	1.0	3723	tags=29%, list=19%, signal=36%	
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION		80	-0.30507892	-0.9746582	0.5204678	0.9128405	1.0	425	tags=3%, list=2%, signal=3%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		21	-0.3938784	-0.97276944	0.49646643	0.90562165	1.0	3496	tags=33%, list=18%, signal=41%	
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY		15	-0.4140182	-0.9694267	0.5018116	0.9025127	1.0	3704	tags=27%, list=19%, signal=33%	
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS		25	-0.37237024	-0.9688455	0.49405771	0.8922705	1.0	4658	tags=40%, list=24%, signal=53%	
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY		19	-0.38562554	-0.94798946	0.5327273	0.93406594	1.0	1362	tags=11%, list=7%, signal=11%	
KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY		45	-0.32692355	-0.94597775	0.5448718	0.9274408	1.0	2303	tags=16%, list=12%, signal=18%	
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY		26	-0.36556035	-0.9446615	0.54113346	0.91916245	1.0	2976	tags=27%, list=15%, signal=32%	
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE		16	-0.3976374	-0.93731886	0.56920415	0.9272081	1.0	1460	tags=19%, list=8%, signal=20%	
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY		15	-0.3982649	-0.93562573	0.54856116	0.9201685	1.0	1510	tags=20%, list=8%, signal=22%	
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV		17	-0.39366922	-0.92865497	0.5477032	0.92529196	1.0	243	tags=6%, list=1%, signal=6%	
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY		29	-0.349264	-0.92716575	0.58044165	0.9181833	1.0	4145	tags=34%, list=21%, signal=44%	
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION		26	-0.34653458	-0.9205238	0.5839041	0.9241283	1.0	653	tags=12%, list=3%, signal=12%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY		27	-0.35122016	-0.9130484	0.61120546	0.93104756	1.0	1537	tags=22%, list=8%, signal=24%	
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY		15	-0.39173484	-0.9111914	0.5877342	0.9249031	1.0	1612	tags=13%, list=8%, signal=15%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM		17	-0.38040683	-0.9077328	0.6210721	0.9234225	1.0	4366	tags=35%, list=22%, signal=45%	
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING		21	-0.3631477	-0.9062223	0.6228956	0.9164923	1.0	4803	tags=48%, list=25%, signal=63%	
KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT		23	-0.35757226	-0.9031195	0.589698	0.9138516	1.0	1404	tags=13%, list=7%, signal=14%	
