symbol,GSM1480043,GSM1480044,GSM1480045,GSM1480046,GSM1480047,GSM1480048,GSM1480049,GSM1480050,GSM1480051,GSM1480052,GSM1480053,GSM1480054,GSM1480055,GSM1480056,GSM1480057,GSM1480058,GSM1480059,GSM1480060,GSM1480061,GSM1480062,GSM1480063,GSM1480064,GSM1480065,GSM1480066,GSM1480067,GSM1480068,GSM1480069,GSM1480070,GSM1480071,GSM1480072,GSM1480073,GSM1480074,GSM1480075,GSM1480076,GSM1480077,GSM1480078,GSM1480079,GSM1480080,GSM1480081,GSM1480082,GSM1480083,GSM1480084,GSM1480085,GSM1480086,GSM1480087,GSM1480088,GSM1480089,GSM1480090
LOC101928207,4.746556,5.04842,4.738833,4.723062,4.6851,4.873095,4.720041,4.832871,4.69481,4.658198,4.752833,4.786713,4.564924,4.552968,4.72931,4.74965,4.673092,4.977525,5.100631,4.803994,5.013358,4.512126,4.642417,4.728946,4.671819,4.814052,4.858905,4.871763,4.968306,4.822647,4.95188,4.709297,4.642709,4.646918,4.884771,4.636914,4.646742,4.904429,4.711545,5.031508,4.921538,4.672412,4.703918,4.658609,4.576974,4.633054,4.681934,4.565874
LOC101928167,4.595191,4.571574,4.607365,4.705136,4.551449,4.553111,4.529881,4.644193,4.639429,4.751973,4.675737,4.582956,4.582443,4.617051,4.678825,4.661514,4.5927,4.587124,4.666079,4.628875,4.684736,4.669183,4.750509,4.728946,4.628621,4.694903,4.6419,4.787997,4.813279,4.701622,4.593275,4.67786,4.677078,4.591453,4.670926,4.601752,4.567331,4.702747,4.568943,4.645246,4.612821,4.610409,4.629878,4.587704,4.650231,4.571548,4.653269,4.725304
SNAR-C3,4.719909,4.571574,4.692547,4.768069,4.719094,4.76351,4.659552,4.759293,4.944235,4.716754,4.864567,4.661834,4.769632,4.684436,4.589141,4.926743,4.673092,4.776603,4.935432,4.880502,4.765587,4.698444,4.853672,4.714923,4.754428,4.822256,4.772801,4.758373,4.707904,4.707469,4.678397,4.644928,4.78555,4.642709,4.670926,4.675191,4.670806,4.754696,4.813478,4.711857,4.71262,4.650292,4.777765,4.677742,4.675737,4.704413,4.812155,4.653504
CECR3,4.523302,4.526189,4.47223,4.493978,4.500945,4.447972,4.431711,4.515558,4.507264,4.554233,4.430333,4.576131,4.533613,4.598676,4.446841,4.48324,4.648774,4.626458,4.494468,4.656079,4.547963,4.4918,4.562522,4.483779,4.612821,4.492474,4.467577,4.55167,4.459037,4.519074,4.546707,4.545125,4.468447,4.561033,4.673838,4.484071,4.464904,4.546756,4.433662,4.443793,4.526051,4.433768,4.545366,4.49643,4.471351,4.467852,4.478243,4.481432
LOC100506675,4.48209,4.524169,4.514445,4.495361,4.52877,4.502458,4.556052,4.617935,4.522799,4.49827,4.490279,4.653389,4.608172,4.689096,4.624528,4.638465,4.60647,4.5032,4.615118,4.72931,4.575598,4.636884,4.592961,4.469915,4.511768,4.557178,4.548621,4.51858,4.497284,4.490072,4.515602,4.470909,4.560537,4.580065,4.447788,4.468885,4.581142,4.505293,4.566626,4.49643,4.567229,4.56213,4.538338,4.578468,4.531534,4.531556,4.646974,4.585664
HECW1-IT1,4.550432,4.684619,4.566422,4.46,4.631523,4.518376,4.539023,4.613535,4.624807,4.542968,4.759357,4.504373,4.576521,4.595028,4.531858,4.537039,4.578933,4.505027,4.531511,4.465295,4.597313,4.612163,4.592961,4.532955,4.482008,4.492474,4.523848,4.53659,4.602771,4.501074,4.506823,4.598133,4.669363,4.531927,4.51903,4.532207,4.561382,4.540352,4.518672,4.556783,4.564774,4.539165,4.517176,4.504418,4.51731,4.578983,4.598861,4.528818
PTPRD-AS1,4.87896,4.492731,4.461744,4.504461,4.614951,4.496343,4.590274,4.453231,4.57091,4.398276,4.443463,4.430969,4.413434,4.500164,4.501593,4.563375,4.46248,4.527707,4.524307,4.96749,4.652563,4.447677,4.559448,4.518897,4.411479,4.501333,4.49513,4.547142,4.790012,4.486307,4.623883,4.54975,4.489402,4.651044,4.639653,4.554087,4.482048,4.580988,4.541251,4.44196,4.479955,4.647325,4.51903,4.582956,4.469639,4.533754,4.566978,4.474843
LOC105379183,4.529601,4.788067,4.800512,4.620429,4.668848,4.601916,4.710801,4.628592,4.69481,4.682809,4.6886,4.885594,4.61118,4.714369,4.692301,4.839226,4.868245,4.733464,4.759082,4.671932,4.691741,4.705701,4.768894,4.672295,4.562254,4.672412,4.670865,4.747016,4.643622,4.619848,4.633623,4.545125,4.749847,4.62143,4.656373,4.806991,4.615541,4.594732,4.676831,4.623883,4.668876,4.555165,4.51903,4.650585,4.755194,4.695519,4.691992,4.628024
TRIM66,4.492219,4.464785,4.509113,4.515026,4.466869,4.488226,4.483862,4.492432,4.496857,4.565772,4.488141,4.533471,4.4957,4.559054,4.506429,4.514222,4.520434,4.47119,4.581142,4.536708,4.553111,4.543496,4.58608,4.526006,4.54946,4.533045,4.529742,4.516463,4.629822,4.527385,4.457978,4.552475,4.606175,4.426312,4.539093,4.426312,4.487644,4.529695,4.457766,4.547577,4.516733,4.635924,4.490279,4.529835,4.508979,4.514467,4.469955,4.534032
KCNMA1-AS3,4.511324,4.562727,4.558485,4.549074,4.562522,4.680167,4.587704,4.555951,4.43894,4.518897,4.503418,4.544693,4.474802,4.488308,4.570609,4.550971,4.602827,4.529463,4.533941,4.458497,4.477997,4.628024,4.58608,4.500815,4.555311,4.553111,4.636576,4.538784,4.47583,4.49362,4.505027,4.484563,4.582183,4.462403,4.48635,4.468885,4.571062,4.490196,4.596936,4.576155,4.516733,4.622824,4.572133,4.534217,4.531534,4.568789,4.526466,4.544356
LINC00572,4.454709,4.448439,4.516374,4.537606,4.478079,4.457308,4.485894,4.486329,4.486517,4.48209,4.411775,4.456464,4.413434,4.493025,4.518806,4.4128,4.4006,4.46825,4.432349,4.40967,4.43352,4.391339,4.477548,4.453193,4.469319,4.434518,4.504112,4.637087,4.599448,4.537558,4.476682,4.45723,4.463981,4.411197,4.45896,4.455588,4.443094,4.45977,4.427288,4.49643,4.401873,4.443094,4.482254,4.474641,4.490031,4.46244,4.503548,4.494852
LOC102724190,4.714042,4.748854,4.619929,4.592752,4.663991,4.636854,4.713629,4.687312,4.679307,4.894488,4.570455,4.875438,4.707904,4.741027,4.844684,5.056128,5.145615,4.906523,4.680286,4.919523,4.668705,4.809005,4.778917,4.684195,4.589482,4.586181,4.721893,4.817686,4.858611,4.57091,4.631326,4.705797,4.711734,4.704503,4.673838,4.618764,4.660849,4.6528,4.688539,4.906025,4.641154,4.707277,4.692637,4.688242,4.579394,4.842741,4.777765,4.666733
ADM5,6.24713,4.684619,5.055303,5.56979,5.220477,4.88971,5.171448,4.929531,4.724088,4.755754,5.061919,5.04076,5.450939,5.101335,5.430583,6.198459,5.133614,6.611174,6.072752,5.145461,5.141235,5.395726,5.434317,4.984482,6.771375,5.272021,5.333479,5.342284,5.296905,5.701397,5.131463,5.130852,4.719212,5.15996,5.495842,5.12361,4.928779,5.001175,5.638962,4.91945,5.473655,5.35601,5.224555,5.219698,4.736589,4.701622,5.29499,5.020279
LOC101928087,4.614412,4.646742,4.516374,4.580371,4.555854,4.540777,4.534591,4.625954,4.619875,4.647936,4.60809,4.586285,4.585561,4.647557,4.695824,4.719094,4.563375,4.711512,4.592169,4.669183,4.600137,4.574367,4.600516,4.568484,4.589482,4.603206,4.531602,4.611722,4.599448,4.611125,4.556052,4.647965,4.692669,4.53558,4.580837,4.590536,4.533518,4.542494,4.594867,4.66882,4.569498,4.569299,4.593015,4.585406,4.548738,4.6045,4.590956,4.59468
LINC00322,4.48209,4.614951,4.505424,4.60482,4.489423,4.642212,4.494468,4.502978,4.435339,4.49827,4.467184,4.507064,4.463652,4.529647,4.489863,4.462092,4.47087,4.441923,4.538784,4.576207,4.451062,4.498575,4.675737,4.431217,4.412933,4.434518,4.448048,4.495784,4.499304,4.436919,4.395353,4.405018,4.499088,4.418465,4.505556,4.465021,4.457766,4.567281,4.468527,4.467381,4.530906,4.409375,4.449428,4.391459,4.463711,4.435769,4.424944,4.423634
LOC389273,4.645878,4.698632,4.584834,4.630931,4.746746,4.673629,4.575548,4.555951,4.647325,4.545675,4.685228,4.600192,4.755955,4.58499,4.708851,4.719094,4.750707,4.582857,4.680286,4.637313,4.668705,4.612163,4.537845,4.620873,4.51558,4.687252,4.719094,4.585353,4.751438,4.546948,4.648629,4.545125,4.602532,4.704503,4.54161,4.631804,4.725173,4.650115,4.667453,4.864567,4.559896,4.584623,4.646974,4.736119,4.559896,4.612135,4.575393,4.600626
WDR11-AS1,4.511324,4.551449,4.516374,4.550925,4.573707,4.665123,5.52306,4.674412,4.554432,6.584018,5.043564,5.219698,4.582443,4.808236,5.568216,4.677681,4.545125,4.437134,4.524307,4.531882,4.597313,4.624665,4.630588,4.521113,4.54946,4.462558,4.451268,4.507219,4.512483,4.484318,4.62971,4.542921,4.754761,4.531927,4.50333,4.678041,4.471711,4.493786,4.427288,4.467381,4.544979,4.527431,4.600544,4.534217,4.569299,4.635838,5.306983,4.555062
LINC00251,4.439194,4.48172,4.424614,4.46,4.399399,4.405891,4.395477,4.426731,4.464904,4.415669,4.416978,4.417908,4.503178,4.488308,4.435411,4.452136,4.464666,4.393277,4.448945,4.502805,4.477997,4.422687,4.461355,4.427602,4.45892,4.417891,4.425308,4.426312,4.466157,4.441704,4.395353,4.401747,4.441704,4.453913,4.408586,4.438144,4.403379,4.403761,4.47223,4.509291,4.426312,4.410802,4.45532,4.400854,4.399224,4.429001,4.457766,4.433202
LOC154761,6.075429,6.872914,5.69533,5.817824,5.878219,5.506056,5.240808,5.57054,6.735241,5.455122,5.007929,4.978019,5.259114,6.238836,5.11487,5.41476,5.91045,4.580528,5.186897,6.378795,5.233031,5.391957,6.662263,4.902374,5.147146,5.51949,5.488251,5.026039,5.867348,5.769393,5.164475,5.620822,5.233031,5.379431,5.369866,5.973672,5.369083,6.323274,6.070697,5.821971,5.333298,5.927338,5.118682,5.199669,5.94303,5.559911,5.963618,5.412132
LOC105379298,4.599951,4.490789,4.479385,4.511592,4.544979,4.520663,4.50103,4.466789,4.486517,4.495956,4.527894,4.479955,4.438757,4.495361,4.469279,4.584834,4.449767,4.51044,4.482214,4.498659,4.471832,4.534032,4.485228,4.468131,4.56417,4.482008,4.500359,4.516463,4.560142,4.561033,4.586761,4.568484,4.563625,4.467419,4.488308,4.523485,4.46825,4.509444,4.490662,4.518035,4.482048,4.503244,4.482254,4.461277,4.534125,4.533754,4.490789,4.552136
MUC22,4.501247,4.566978,4.489738,4.53926,4.522755,4.546611,4.592856,4.542589,4.559054,4.609924,4.616065,4.579601,4.538882,4.565527,4.540208,4.474196,4.560239,4.520298,4.514624,4.531882,4.543112,4.512126,4.600516,4.502763,4.644053,4.596828,4.584623,4.624081,4.592907,4.580837,4.490321,4.557522,4.661218,4.505204,4.626963,4.569299,4.52759,4.490196,4.610438,4.618136,4.610189,4.672412,4.469559,4.523325,4.569299,4.51044,4.529002,4.536613
LINC01243,4.993282,4.861948,4.842965,4.858574,4.836077,4.816262,5.098896,4.895469,5.093148,5.168,4.864567,4.685411,4.962426,4.877868,4.900008,4.979138,5.269499,5.157891,4.787253,5.072449,4.864606,4.794338,4.947382,4.863106,5.007043,5.107737,5.093672,4.778983,4.732674,4.835594,4.778037,5.092921,4.908074,4.923256,4.767633,4.684101,4.879188,4.888842,5.012074,5.170813,4.985636,5.134152,4.777765,4.726787,5.042503,4.940239,4.993791,4.899785
LINC00358,4.429491,4.402191,4.389976,4.448608,4.400631,4.381974,4.422515,4.424926,4.416325,4.430404,4.439628,4.424997,4.415383,4.402836,4.443094,4.462092,4.4006,4.421523,4.388594,4.401747,4.460192,4.415533,4.485228,4.431217,4.417144,4.403856,4.417925,4.419038,4.417789,4.415466,4.390893,4.451531,4.427915,4.369487,4.418328,4.39902,4.395102,4.4098,4.397698,4.469279,4.387717,4.424822,4.408099,4.391459,4.459924,4.351202,4.378391,4.390298
CTD-2151A2.1,4.488101,4.410292,4.442507,4.434805,4.399399,4.428335,4.428056,4.393926,4.389932,4.419346,4.479995,4.39377,4.481596,4.488308,4.523848,4.437134,4.380662,4.449917,4.503156,4.359061,4.465882,4.380119,4.432648,4.408439,4.42788,4.376911,4.417925,4.459653,4.397098,4.425828,4.418193,4.436919,4.414581,4.416744,4.420024,4.422963,4.427358,4.446822,4.40862,4.440281,4.429915,4.450068,4.375678,4.397919,4.400711,4.383075,4.402191,4.431395
LOC105377468,4.511324,4.50951,4.445601,4.44697,4.409046,4.555113,4.514222,4.42166,4.51601,4.472669,4.483862,4.633507,4.490789,4.521956,4.489863,4.470195,4.460154,4.429385,4.46085,4.502805,4.451062,4.455168,4.472749,4.535041,4.51731,4.567533,4.446672,4.540871,4.473753,4.5032,4.471592,4.476946,4.477548,4.460811,4.527477,4.498659,4.531511,4.5236,4.522846,4.479221,4.482048,4.607418,4.448048,4.461277,4.471351,4.481432,4.461548,4.481432
LOC100287877,4.808022,4.861948,4.736653,4.662506,4.706387,4.8382,4.969367,4.829392,4.759223,4.789771,4.856561,4.614786,4.807991,4.663398,4.708851,4.892515,4.685163,5.104071,4.803279,4.744657,4.745819,4.728978,4.877868,4.805857,4.678854,4.582236,4.884953,4.744106,5.014653,4.740693,4.74194,4.721702,4.874854,4.62366,4.689706,4.760902,4.609279,4.742634,4.63515,4.698444,4.902782,4.701622,4.582857,4.840335,4.664114,4.718828,4.609438,4.653504
LOC105369860,4.768557,4.716272,4.65754,4.564621,4.776603,4.776329,4.682958,4.689956,4.752105,4.651335,4.618764,4.721129,4.65449,4.651335,4.805305,4.802573,4.769766,5.001175,4.652291,4.864645,4.832018,4.655816,4.525867,4.747148,4.565972,4.621151,4.517809,4.72326,4.842534,4.735018,4.63797,4.584834,4.831076,4.636972,4.575851,4.604393,4.591008,4.615792,4.594867,4.671932,4.607365,4.620262,4.648774,4.600516,4.672354,4.666557,4.662749,4.656955
LOC100505664,4.787997,4.654633,4.726334,4.552968,4.540871,4.626515,4.50744,4.839439,4.617329,4.701622,4.627825,4.484896,4.570332,4.469996,4.478079,4.532022,4.536334,4.547915,4.581142,4.561033,4.442033,4.546133,4.512349,4.58332,4.496041,4.45896,4.665606,4.542968,4.643622,4.55893,4.78424,4.681319,4.585561,4.870839,4.604769,4.530301,4.582956,4.511414,4.784895,5.096235,4.567229,4.566877,4.680109,4.502286,4.715575,4.624611,4.551328,4.680109
JARID2-AS1,4.586285,4.769995,4.699189,4.768069,4.78011,4.673629,4.819043,4.787997,4.899344,5.173792,4.746296,4.971399,4.846692,4.978562,5.313282,4.833437,4.726848,4.589537,4.826685,4.705701,4.777144,4.659138,5.16378,4.848991,4.776844,4.762829,4.929985,4.917079,4.973084,4.746778,4.735393,4.721702,4.874854,4.675345,4.708055,4.648917,4.662749,4.666137,4.699816,4.747016,4.604769,4.701622,4.608783,4.702084,4.661514,4.566422,4.892878,4.780688
LINC01526,4.48209,4.476009,4.520209,4.530068,4.490831,4.440446,4.563026,4.521569,4.573349,4.565772,4.488141,4.497156,4.570332,4.465295,4.518806,4.511768,4.464666,4.480016,4.55128,4.513235,4.437063,4.521706,4.6587,4.498618,4.47853,4.515248,4.528081,4.463144,4.602771,4.568789,4.475005,4.411975,4.54845,4.526559,4.501333,4.506779,4.509113,4.50744,4.49464,4.469279,4.62971,4.461394,4.493577,4.446524,4.51731,4.46244,4.51939,4.474843
LOC101929457,4.507219,4.513861,4.51088,4.502587,4.551449,4.572283,4.512036,4.540777,4.505027,4.548691,4.573047,4.50964,4.493152,4.571675,4.475607,4.569299,4.621151,4.487059,4.56417,4.53926,4.507131,4.476662,4.509797,4.556052,4.506429,4.492474,4.526141,4.55167,4.571728,4.542253,4.515602,4.555113,4.523394,4.539046,4.531927,4.498659,4.65873,4.499648,4.536992,4.54073,4.555165,4.553111,4.476212,4.523325,4.490031,4.481432,4.482173,4.483779
LINC01396,4.579318,4.638636,4.589116,4.562573,4.569273,4.490279,4.670505,4.534149,4.653094,4.600032,4.567734,4.626239,4.579601,4.643337,4.712843,4.839226,4.533661,4.701622,4.642301,4.665958,4.777144,4.659138,4.55615,4.609384,4.545892,4.544788,4.568738,4.538784,4.586865,4.490072,4.663701,4.641842,4.719212,4.591453,4.626963,4.525891,4.660849,4.608783,4.608397,4.637257,4.600137,4.644606,4.650811,4.59535,4.626068,4.571548,4.650411,4.606612
LOC728084,4.5971485,4.5326375,4.4956485,4.5063205,4.502315,4.5394165,4.5132915,4.604615,4.5477195,4.560794,4.4876185,4.4831825,4.5601825,4.4932905,4.6072125,4.5190535,4.50421,4.514511,4.5382035,4.479392,4.553015,4.46951,4.546429,4.481852,4.5305285,4.597827,4.607743,4.5108335,4.5706285,4.6517545,4.5695165,4.506838,4.527637,4.498925,4.5400975,4.520865,4.490325,4.521728,4.500669,4.5345,4.553236,4.5022055,4.517721,4.5078905,4.5125495,4.5489645,4.5699485,4.570212
LOC101928453,4.768557,4.825773,4.73189,4.601054,4.671819,4.631777,4.819043,4.551402,4.612108,4.613316,4.630846,4.653389,4.75217,4.719094,4.662899,4.706707,4.553991,4.655254,4.553894,4.733041,4.547963,4.705701,4.57872,4.73258,4.671819,4.621151,4.706831,4.668763,5.145383,4.642073,4.663701,4.755355,4.754761,4.570609,4.653531,4.634245,4.586916,4.553401,4.603478,4.698444,4.782124,4.62495,4.59699,4.640232,4.712343,4.601649,4.758815,4.585664
KIAA1147,6.141504,5.939293,6.394155667,6.372097333,6.395458,5.922513667,6.537256,6.651343333,6.203244,6.231064,6.375386,6.291377667,6.364403667,6.093756667,6.408844667,6.242074333,5.972650333,6.055454333,6.231182333,5.819699667,6.082064333,6.302157667,5.897634,6.266232667,6.315794,6.327754,6.334457,6.244887,5.953147333,6.565082667,6.305739667,5.861408333,6.461677,6.633008,6.587436667,6.325634333,6.387401,6.154775333,6.343360667,6.075213333,6.055963,6.251338,6.504292333,6.493069667,6.854416,6.248799333,6.349912,6.153014
LOC100506790,4.409961,4.511592,4.560586,4.428737,4.483862,4.502458,4.509707,4.492432,4.492561,4.596963,4.542395,4.51973,4.498226,4.490619,4.492325,4.613701,4.525867,4.466512,4.470671,4.498659,4.498226,4.498575,4.512349,4.496451,4.449917,4.428754,4.470909,4.4309,4.47583,4.444786,4.435573,4.523984,4.563625,4.50333,4.474396,4.484071,4.402065,4.467184,4.450592,4.489779,4.46944,4.412255,4.456694,4.448608,4.450856,4.466118,4.583006,4.534032
LINC00841,4.7306445,4.786908,4.773765,4.7166465,4.7808885,4.8486985,4.7562425,4.776523,4.9452685,4.7456785,4.9726245,4.7326985,4.767049,4.8782655,4.8497385,4.763156,4.701725,4.832436,4.6811745,4.750924,4.802208,4.677986,4.757981,4.7300915,4.714213,4.690856,4.675737,4.738512,4.7546795,4.696364,4.696139,4.763471,4.7011,4.665723,4.755255,4.642359,4.7946975,4.8540095,4.712434,4.8778015,4.8522555,4.815103,4.698576,4.6146105,4.7656265,4.5908355,4.6110075,4.731293
LINC01326,4.599951,4.780861,4.707337,4.628592,4.706387,4.68885,4.585091,4.617935,4.664672,4.716754,4.672412,5.059068,4.573577,4.598676,4.5927,4.610522,4.47733,4.711512,4.887472,4.692669,4.586553,4.580268,4.612163,4.575598,4.842179,4.616504,4.781573,4.575598,4.715773,4.875217,4.606883,4.636178,4.745819,4.665664,4.604769,4.613923,4.849866,4.623354,4.674587,4.552377,4.618051,4.701622,4.637257,4.650585,4.598081,4.67257,4.615763,4.650527
LOC286254,5.8216,5.020279,5.395037,5.531331,5.57249,5.225876,5.791223,5.547745,4.867809,6.339955,5.205489,6.02495,6.13914,6.433441,6.20032,5.981755,5.242833,7.366547,6.005247,5.288165,5.108889,5.338237,5.403909,5.70445,7.360771,5.964966,5.630824,5.426675,5.188417,7.330951,5.090749,5.98349,5.087573,5.538245,6.055819,5.367029,7.261964,5.053141,5.376219,5.829598,5.209593,4.849941,5.507657,6.241222,5.931824,5.485631,6.327547,5.938455
KLLN,4.592907,4.623329,4.611696,4.531882,4.530906,4.646918,4.724088,4.633843,4.603369,4.620098,4.630846,4.645934,4.658135,4.937388,4.700751,4.669363,4.954309,4.660849,4.710239,4.542018,4.671932,4.550826,4.797253,4.68163,4.579601,4.596828,4.548621,4.687194,4.680464,4.551744,4.481883,4.622851,4.628024,4.50333,4.550826,4.672295,4.46825,4.53174,4.579757,4.531511,4.559896,4.58975,4.595135,4.545366,4.623407,4.568789,4.612707,4.577338
LOC285422,5.196813,5.074826,5.109621,5.295801,5.386278,5.167038,5.584563,5.154395,5.75103,5.261779,5.227532,5.596044,5.428329,5.537763,5.535457,5.704593,5.704306,5.401929,5.599716,5.31128,5.349953,5.231813,5.494294,5.300855,5.24149,5.180269,5.211584,5.454987,5.511223,5.077898,5.05491,5.501789,5.573211,5.132229,5.308819,5.338341,5.166608,5.335398,5.292091,5.556648,5.520466,5.224555,5.371134,5.411993,5.396006,5.566578,5.360144,5.140886
LOC729307,4.559399,4.479914,4.50198,4.513147,4.466869,4.586104,4.541446,4.494468,4.543186,4.537798,4.508078,4.566422,4.731494,4.529647,4.433377,4.557371,4.644956,4.466512,4.541109,4.581517,4.567981,4.603531,4.57872,4.526006,4.540208,4.513413,4.57091,4.547142,4.643622,4.52944,4.490321,4.559993,4.492155,4.570609,4.470471,4.480326,4.519707,4.515379,4.488773,4.507219,4.589272,4.441375,4.554185,4.504418,4.569299,4.514467,4.559448,4.618383
LOC105372645,4.46,4.490789,4.484236,4.456963,4.465101,4.442215,4.494468,4.455207,4.494681,4.529279,4.510527,4.504373,4.470471,4.4401,4.49464,4.507087,4.502329,4.631244,4.512392,4.496646,4.460192,4.474559,4.553111,4.490072,4.499648,4.5469,4.467577,4.526189,4.517042,4.561033,4.464745,4.590329,4.517944,4.53558,4.521206,4.502763,4.492561,4.476458,4.555951,4.556783,4.421217,4.488058,4.52271,4.484155,4.443867,4.63022,4.501333,4.436955
LINC01248,4.5587505,4.6824625,4.5866505,4.532563,4.6407125,4.6669645,4.5496885,4.6146855,4.6305485,4.689139,4.600167,4.751465,4.622303,4.5990605,4.587261,4.5807155,4.6155155,4.656399,4.6254655,4.6278795,4.6747895,4.6136895,4.5886375,4.638408,4.5643855,4.560885,4.616205,4.56303,4.6255275,4.553935,4.5083915,4.607306,4.649289,4.525452,4.579226,4.606335,4.5522575,4.606942,4.587026,4.5669865,4.5778385,4.626351,4.535958,4.574182,4.616989,4.5375355,4.6545985,4.584304
LOC101929607,4.527431,4.396196,4.480858,4.423305,4.440573,4.453535,4.458613,4.392087,4.428335,4.44427,4.441704,4.407349,4.418767,4.465295,4.437278,4.422963,4.427915,4.482008,4.405664,4.418328,4.358508,4.462793,4.442252,4.426105,4.396567,4.443389,4.422103,4.404439,4.451683,4.459924,4.426347,4.435089,4.42441,4.408035,4.430053,4.441813,4.455874,4.4098,4.427288,4.450931,4.448048,4.467596,4.463066,4.474641,4.522025,4.457077,4.452061,4.488058
LOC100507277,4.55698,4.496857,4.480858,4.471871,4.498788,4.518376,4.464865,4.455207,4.453535,4.50333,4.475929,4.507064,4.463652,4.602532,4.540208,4.587704,4.586029,4.488773,4.522025,4.467264,4.505005,4.498575,4.472749,4.443903,4.486682,4.446395,4.491506,4.463144,4.514668,4.45513,4.481883,4.497284,4.501593,4.479955,4.478324,4.508847,4.459576,4.463379,4.498575,4.603531,4.465218,4.47767,4.466512,4.454179,4.494126,4.497499,4.51939,4.427533
LOC101929058,4.43746,4.47223,4.451835,4.423305,4.421354,4.482048,4.43352,4.482214,4.449917,4.506298,4.499047,4.452514,4.498226,4.414904,4.461123,4.411016,4.402191,4.440172,4.419449,4.424753,4.430245,4.422687,4.500077,4.471832,4.543783,4.478652,4.486142,4.516463,4.490577,4.501074,4.46825,4.501421,4.492155,4.516239,4.505556,4.457422,4.427358,4.497713,4.470471,4.494254,4.479955,4.501074,4.493577,4.406666,4.502587,4.453383,4.543402,4.483779
DNAH6,4.553668667,4.784624,4.629210333,4.651736667,4.732589,4.604702333,4.673023333,4.586041333,4.769607667,4.599014,4.639969333,4.630282,4.614569667,4.719523333,4.592423333,4.649315667,4.707597,4.627828,4.640671667,4.631033,4.576244667,4.625316333,4.679186333,4.759464333,4.583375,4.547875,4.848410333,4.617142,4.609637333,4.702271667,4.614955,4.564129667,4.593543333,4.648371667,4.620772,4.598102667,4.645948,4.660409,4.757312667,4.785529667,4.764547333,4.623225667,4.579548667,4.696671,4.619956,4.600428,4.548842333,4.578779667
LOC100130453,4.628765,4.643594,4.546973,4.580371,4.588904,4.592856,4.617935,4.578267,4.513998,4.738926,4.539641,4.721129,4.538882,4.643337,4.72931,4.590641,4.458151,4.508802,4.526739,4.536708,4.602827,4.481227,4.615706,4.535041,4.589482,4.571574,4.57091,4.520434,4.647118,4.535389,4.593275,4.715122,4.575801,4.614055,4.57091,4.604393,4.691932,4.700564,4.623993,4.593637,4.586628,4.564519,4.543425,4.529835,4.587332,4.591008,4.556638,4.59169
LOC101929470,4.373425,4.43818,4.405354,4.413218,4.43552,4.408852,4.398229,4.420024,4.382079,4.392149,4.432099,4.382568,4.398384,4.411479,4.389658,4.365454,4.39899,4.353265,4.397431,4.364297,4.435303,4.381974,4.455168,4.399162,4.429316,4.405273,4.43281,4.385006,4.387411,4.404601,4.473232,4.409961,4.384351,4.426312,4.359809,4.434787,4.439885,4.427845,4.44372,4.44196,4.440936,4.490279,4.398011,4.38999,4.400711,4.404793,4.413284,4.429385
LOC101929288,5.083264,4.784438,4.792526,5.121408,5.108661,5.0454,5.161725,5.241563,5.155092,5.114829,4.938495,4.953226,5.029632,4.925839,4.872444,5.174844,5.214834,5.200127,5.259365,4.999131,5.253373,5.065569,5.060608,5.055971,5.052354,5.083992,5.030902,4.877793,4.956354,4.897994,4.936905,4.768381,4.695761,4.966136,5.024119,4.941431,5.157198,5.010808,5.085967,5.096235,5.323265,5.339487,5.067534,4.927727,5.023649,5.100398,4.852601,4.92214
LINC00307,4.550432,4.507219,4.47223,4.445342,4.452514,4.478243,4.479364,4.414969,4.566226,4.580837,4.557771,4.52271,4.520663,4.671874,4.521206,4.490321,4.533661,4.522073,4.578113,4.549003,4.471832,4.588694,4.630588,4.568484,4.538454,4.519207,4.599613,4.580164,4.698812,4.590484,4.456349,4.517042,4.479914,4.483572,4.447788,4.562727,4.533518,4.452362,4.504851,4.583794,4.47585,4.536756,4.550778,4.566075,4.579394,4.499777,4.533661,4.536613
CACNA1C-AS4,4.87896,5.04445,4.83294,4.655555,4.78705,4.83531,5.076759,4.811245,4.858574,5.12408,5.043564,4.896158,4.811864,4.950293,5.063862,5.02452,4.941431,5.082556,4.772607,4.653122,4.840878,4.859481,4.741027,5.064527,4.779799,4.726984,4.732024,4.737763,4.73723,4.846009,4.829323,4.733884,5.157004,4.54845,4.937388,4.951004,4.752105,4.74569,4.793172,4.818827,4.731991,4.982729,4.652948,4.693283,4.664114,4.661157,4.748723,4.858835
LOC101929544,4.497627,4.476009,4.496602,4.580371,4.534404,4.468566,4.485894,4.428335,4.545269,4.43606,4.469319,4.430969,4.51592,4.450405,4.478079,4.545125,4.578933,4.506779,4.498553,4.447343,4.500426,4.426312,4.553111,4.521113,4.509774,4.46085,4.519707,4.459653,4.442288,4.515026,4.414904,4.468923,4.501593,4.486849,4.462909,4.480326,4.598648,4.465218,4.44372,4.408194,4.467381,4.597473,4.547236,4.490279,4.475364,4.578983,4.453913,4.466789
