NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MONOAMINE_TRANSPORT	GOBP_MONOAMINE_TRANSPORT		76	0.44731444	1.3750275	0.05371248	0.22453097	1.0	2388	tags=22%, list=12%, signal=25%	
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT		30	0.53366333	1.3747926	0.08421053	0.22464308	1.0	1193	tags=23%, list=6%, signal=25%	
GOMF_CADHERIN_BINDING	GOMF_CADHERIN_BINDING		310	0.3847767	1.3739394	0.008917198	0.22567442	1.0	3260	tags=26%, list=17%, signal=31%	
GOBP_RETINOIC_ACID_METABOLIC_PROCESS	GOBP_RETINOIC_ACID_METABOLIC_PROCESS		33	0.5262486	1.3719306	0.07304348	0.22847676	1.0	256	tags=12%, list=1%, signal=12%	
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	GOBP_CARDIAC_ATRIUM_DEVELOPMENT		35	0.5121763	1.3719182	0.092391305	0.22824872	1.0	2802	tags=34%, list=14%, signal=40%	
GOBP_SECRETORY_GRANULE_LOCALIZATION	GOBP_SECRETORY_GRANULE_LOCALIZATION		22	0.5627023	1.3714666	0.09632224	0.22870456	1.0	1727	tags=27%, list=9%, signal=30%	
GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY	GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY		15	0.6176291	1.3698252	0.1262136	0.2309481	1.0	3144	tags=60%, list=16%, signal=72%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS		36	0.50468695	1.3698062	0.07966102	0.23074044	1.0	4073	tags=44%, list=21%, signal=56%	
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	GOBP_CARDIAC_ATRIUM_MORPHOGENESIS		27	0.5373588	1.3697634	0.085217394	0.23057966	1.0	2802	tags=41%, list=14%, signal=48%	
GOBP_PLASMA_MEMBRANE_FUSION	GOBP_PLASMA_MEMBRANE_FUSION		25	0.5527746	1.3697361	0.08608059	0.23038444	1.0	1905	tags=24%, list=10%, signal=27%	
GOBP_SEQUESTERING_OF_CALCIUM_ION	GOBP_SEQUESTERING_OF_CALCIUM_ION		129	0.42299166	1.3696113	0.02406015	0.2303584	1.0	2957	tags=28%, list=15%, signal=33%	
GOMF_WNT_PROTEIN_BINDING	GOMF_WNT_PROTEIN_BINDING		31	0.53442246	1.3694781	0.09739131	0.23031648	1.0	2137	tags=32%, list=11%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		17	0.60707366	1.3692747	0.0988806	0.23038232	1.0	845	tags=18%, list=4%, signal=18%	
GOBP_REGULATION_OF_BONE_RESORPTION	GOBP_REGULATION_OF_BONE_RESORPTION		43	0.48768368	1.3686482	0.073891625	0.23112068	1.0	2904	tags=35%, list=15%, signal=41%	
GOBP_RESPONSE_TO_MINERALOCORTICOID	GOBP_RESPONSE_TO_MINERALOCORTICOID		39	0.5031271	1.3685187	0.08453237	0.23108141	1.0	2208	tags=26%, list=11%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY		19	0.58933383	1.3673131	0.09848485	0.23270954	1.0	2361	tags=26%, list=12%, signal=30%	
