NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_TELOMERASE_RNA_LOCALIZATION	GOBP_TELOMERASE_RNA_LOCALIZATION		19	-0.4061895	-1.0165701	0.44	0.74572694	1.0	7766	tags=68%, list=40%, signal=114%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		27	-0.3661558	-1.0165594	0.43119267	0.74512243	1.0	3577	tags=33%, list=18%, signal=41%	
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		78	-0.29968137	-1.0164297	0.4164456	0.74490243	1.0	4251	tags=29%, list=22%, signal=38%	
GOCC_TRICARBOXYLIC_ACID_CYCLE_HETEROMERIC_ENZYME_COMPLEX	GOCC_TRICARBOXYLIC_ACID_CYCLE_HETEROMERIC_ENZYME_COMPLEX		18	-0.4104363	-1.0162635	0.4409938	0.74477345	1.0	3136	tags=33%, list=16%, signal=40%	
GOBP_VASCULOGENESIS	GOBP_VASCULOGENESIS		78	-0.29693907	-1.0161755	0.42372882	0.7444291	1.0	2945	tags=23%, list=15%, signal=27%	
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	GOBP_LIPOPROTEIN_METABOLIC_PROCESS		131	-0.27788806	-1.016154	0.384127	0.7438701	1.0	3333	tags=27%, list=17%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		29	-0.37000695	-1.0157772	0.44345897	0.7444644	1.0	1624	tags=21%, list=8%, signal=23%	
GOMF_PROTEIN_PHOSPHATASE_2A_BINDING	GOMF_PROTEIN_PHOSPHATASE_2A_BINDING		27	-0.3770278	-1.0156113	0.45898005	0.7443783	1.0	7294	tags=52%, list=38%, signal=83%	
GOCC_ANAPHASE_PROMOTING_COMPLEX	GOCC_ANAPHASE_PROMOTING_COMPLEX		22	-0.39563397	-1.0140804	0.40803382	0.7486296	1.0	4732	tags=32%, list=24%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION		57	-0.31824487	-1.0137992	0.4387755	0.7488703	1.0	1942	tags=14%, list=10%, signal=16%	
GOBP_REGULATION_OF_LYASE_ACTIVITY	GOBP_REGULATION_OF_LYASE_ACTIVITY		55	-0.31779987	-1.013626	0.4296875	0.74880916	1.0	501	tags=7%, list=3%, signal=7%	
GOMF_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GOMF_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY		27	-0.37169123	-1.0133237	0.43155453	0.7490963	1.0	537	tags=15%, list=3%, signal=15%	
GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE	GOCC_SCHAFFER_COLLATERAL_CA1_SYNAPSE		91	-0.2985483	-1.0129565	0.38274932	0.7496294	1.0	4181	tags=26%, list=22%, signal=33%	
GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		63	-0.310784	-1.0122973	0.40871936	0.75108534	1.0	1749	tags=19%, list=9%, signal=21%	
GOMF_PROTEIN_PHOSPHATASE_BINDING	GOMF_PROTEIN_PHOSPHATASE_BINDING		133	-0.27640754	-1.0121335	0.42675158	0.75094676	1.0	5058	tags=35%, list=26%, signal=47%	
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS	GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS		68	-0.30972296	-1.0120248	0.42535213	0.75065696	1.0	3838	tags=26%, list=20%, signal=33%	
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS		62	-0.31392866	-1.0120009	0.38781163	0.75010365	1.0	6063	tags=52%, list=31%, signal=75%	
GOMF_SYNTAXIN_BINDING	GOMF_SYNTAXIN_BINDING		60	-0.32060003	-1.0119399	0.4387755	0.74969804	1.0	4150	tags=35%, list=21%, signal=44%	
GOCC_LIPID_DROPLET	GOCC_LIPID_DROPLET		98	-0.2934865	-1.0119321	0.41389728	0.74908394	1.0	3590	tags=32%, list=18%, signal=39%	
GOBP_FEMALE_GAMETE_GENERATION	GOBP_FEMALE_GAMETE_GENERATION		147	-0.2737099	-1.011531	0.42011833	0.74967617	1.0	2345	tags=14%, list=12%, signal=16%	
GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA	GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA		15	-0.42823434	-1.0109959	0.4509804	0.7507867	1.0	5786	tags=53%, list=30%, signal=76%	
GOBP_INTESTINAL_LIPID_ABSORPTION	GOBP_INTESTINAL_LIPID_ABSORPTION		22	-0.38601688	-1.0098827	0.47357294	0.75361675	1.0	1676	tags=18%, list=9%, signal=20%	
