"probes","moduleColor","GS.PE","p.GS.PE","MEblack","MEblack","MEmagenta","MEmagenta","MEyellow","MEyellow","MEblue","MEblue","MEpurple","MEpurple","MEturquoise","MEturquoise","MEpink","MEpink","MEbrown","MEbrown","MEgreen","MEgreen","MEgrey","MEgrey"
"HNRNPR","grey",0.0884101174571751,0.55014068642612,-0.289178592397529,0.0462073918582871,-0.0392048292191634,0.791347741998228,-0.20557359404024,0.160994316329554,0.195967629460352,0.181908995789203,0.0493421699463504,0.73910076422074,-0.304487645520559,0.0353614466984752,-0.201186868563284,0.17031610505781,0.276521850874174,0.0570950969838367,0.278443095077922,0.0553208142520423,-0.256756684492388,0.0781306044676733
"KCNJ9","grey",0.0800304128933518,0.588700617196427,0.102725886655613,0.48718886274437,0.162498362988161,0.269810317654537,0.222550791624722,0.128417416980525,-0.101947045113653,0.490514067314691,-0.0466659249742266,0.752791819740942,-0.0253285983103386,0.864315484841548,-0.0460488903605671,0.755959295945824,-0.141720443649286,0.336628832789283,-0.23144691238785,0.113462666736272,-0.15639428742962,0.288454179193311
"DMRTC2","grey",0.122474957593564,0.406938634603113,0.176217502005439,0.230881314886198,0.267047626915599,0.0665248053997148,0.271128055561101,0.0623219122328598,-0.0710359634377804,0.631379926479811,0.232121086189678,0.112385891097785,-0.104750000839583,0.478602411249791,-0.00898573032520882,0.951665731663243,-0.235316348855427,0.107388148718058,-0.172559630625828,0.24086098240541,0.0553753798613525,0.708533780455694
"CDRT15P1","grey",0.258809582548077,0.0756965051648794,-0.24128201919182,0.0985148683952229,-0.123480608237493,0.403067801728072,-0.0277946811320218,0.851247200913375,-0.130590569887573,0.376315255992013,0.0349896064175119,0.813357136340436,-0.183780937125561,0.211156689528333,0.0591905507793313,0.6894326169837,0.297374732679774,0.0401058415616479,0.190232413575479,0.195288805839144,-0.314503107107925,0.029474546218536
"SNHG3","grey",-0.0937009895648969,0.526431095987886,0.340119184844536,0.0180156894161153,0.189386788316685,0.197319093158916,0.318938148630665,0.0271413914960955,-0.141386413553361,0.337780570912459,-0.0457293065762129,0.757601406541294,0.000268484966663403,0.998554964186739,-0.0895123057350476,0.545159897544125,-0.185616671248751,0.206552611902484,-0.204014035872526,0.164264684668019,0.247194023727191,0.0902907369485413
"HCRT","grey",0.211081569362237,0.149824701665061,0.036408170479787,0.805933405670599,-0.00249411035351838,0.986576841415614,0.0697797536505965,0.637440840964077,-0.0538363955592717,0.716290163899708,-0.155994220790468,0.289704736172568,-0.0250736001578908,0.865668884047378,0.106869001831239,0.469699824213196,0.080802910607619,0.585095928261787,-0.177089537717087,0.228544735982517,-0.33820386335991,0.0187165594796021
"OR1G1","grey",-0.391715496394048,0.00589934381297772,0.0176958142877979,0.904976080775863,-0.112416914116586,0.446816430618709,0.0674487828074156,0.648749322849154,-0.20502014010106,0.162149410861472,-0.237344157382462,0.104305863802419,0.176845759359101,0.229196282666829,-0.103724103688185,0.482944325623823,0.044858472561228,0.762081346604428,0.0778835091800726,0.598770344823137,0.222644870936752,0.128251878438788
"RPS26P11","grey",0.0307728719281343,0.835517961879392,0.0121909311932021,0.93445755968282,0.266396469239292,0.0672159117512047,0.227421513096517,0.120056172234268,-0.0274606457230021,0.853015092730291,0.229844607389417,0.116053348331902,-0.0831180273352995,0.574352824905255,-0.312814549215974,0.0304056153686772,-0.270118470226102,0.0633414787166538,-0.0970020616588282,0.511898517012953,-0.128178524980958,0.385269802335627
"SPACA5B","grey",0.357095806586513,0.0127179821238557,-0.272440942588871,0.0610157247131319,-0.0357092766274852,0.809588836761112,0.014209096619925,0.923637055721873,-0.0736965665315009,0.618622371499275,0.064093608554091,0.665164504393038,-0.206356553872738,0.159370510196994,-0.00272792612521312,0.98531858982252,0.204566288343929,0.163101132657604,0.127619490100032,0.387363006511216,-0.286362031595977,0.0484709091289595
"PA2G4P4","grey",0.358523353975419,0.0123407417058208,-0.116166146249496,0.431706309029162,-0.0250302513079297,0.865898995472591,0.0676481776149429,0.647778862543208,-0.0959183576168227,0.516646973699113,0.0888935110381258,0.547953564626603,-0.313468635708967,0.0300420952366489,0.0681585726493565,0.645297393744968,0.331343161411907,0.0214193065771043,0.0357385519456,0.80943563657421,-0.46466736003091,0.000877121874291668
"ANKRD20A8P","grey",-0.143806940535688,0.329489954859661,0.0838656476742969,0.570902950832963,-0.105427973173536,0.475744380348354,-0.0698471332810423,0.637115149856938,-0.0401550133102513,0.78640792791109,-0.079860423192661,0.589495165364073,0.167508683403979,0.255118031721086,-0.0128391299839827,0.930980836173315,0.0350496299470922,0.813042683268039,0.00896541634197281,0.951774871728183,0.117916868326658,0.42474988211407
"MAJIN","grey",-0.391930807884435,0.0058697273603769,0.21091050289931,0.150162770948171,-0.0281997575155701,0.849104293020881,0.0991387002269562,0.502601364867514,-0.130694592423768,0.375931895152545,-0.310933528319776,0.0314714387997596,0.163354243822676,0.267261599504292,0.00157184610780347,0.991540181953469,-0.113339823348157,0.443070181237175,0.0767568511482765,0.604084793319144,0.569872698477408,2.35972974031896e-05
"CCNI2","grey",-0.105117340971195,0.477052743462842,0.0188422228372085,0.898851056076302,-0.131247720215295,0.373897336909289,-0.285027052229351,0.0495747756385978,0.226221067812949,0.122077556968919,-0.150024357401008,0.30878460727245,0.182287627048917,0.21495451739636,0.101754289717555,0.491338839084465,0.0317538985609012,0.83035027938815,-0.0374784336128028,0.800343562280034,0.203847714884313,0.164616291461693
"SAXO2","grey",0.177661316735434,0.22702154841509,0.10219701905089,0.48944553876671,0.128115629813809,0.385504967532858,0.0348448602255103,0.814115556633573,0.0882383224531966,0.550918975681144,0.228321483518701,0.118557443472851,-0.0922555905840196,0.532857800605483,0.164970616160461,0.26249201092421,-0.0452993469412422,0.759812327776699,-0.17526535970636,0.233451221988199,-0.249678248969007,0.0869986754616498
"C14orf39","grey",-0.326276501684418,0.0236200001471954,0.168727493600229,0.251626944660641,-0.142310690513362,0.334599636669533,-0.263416120958487,0.0704523375520315,0.287439081226952,0.0475949390630461,-0.396713349087753,0.00524445476372204,0.0326513464401594,0.825629059059291,0.165914882133851,0.259732138051528,0.193655721346362,0.187221077276663,0.0115099939644457,0.93811118254501,0.362977865558413,0.0112245730171556
"ZNF461","grey",0.288870615970693,0.0464506255365152,-0.119317263529888,0.419231362872907,-0.222603856500566,0.128324026220176,-0.147621355411815,0.316686283345108,-0.0517190348656561,0.727007813166498,-0.0808403119352127,0.584921655292862,-0.000598975378189475,0.9967762103636,0.307019947114213,0.0337884098565753,0.349898872402804,0.0147736444764687,-0.0112137526197188,0.939701086830724,-0.270707839516825,0.0627446763272206
"NCOR1","grey",0.423619362809608,0.00269777577150064,-0.410313006830086,0.00377306439253568,0.0627291010541614,0.671885560984831,-0.0533254787596675,0.718871468784076,0.0527043697234598,0.72201367720112,0.154906635563988,0.293122203819146,-0.127139062408109,0.389167226053271,-0.324498855897083,0.0244357436608525,0.0120825585049109,0.935038954586384,0.0122265435775464,0.934266514678616,-0.649942367487717,5.76359598677188e-07
"STPG1","grey",0.130413363699975,0.376968862125807,0.236478312934884,0.105613535583269,0.237034815315859,0.104771623140601,0.192111797622694,0.190829676077958,0.0500187375747232,0.735652037818183,0.136542950136574,0.35475513005706,-0.208986340548482,0.154004211536791,-0.0292077434406568,0.843776622938081,-0.0414084656520379,0.779904208966168,-0.276438329917731,0.0571732550923044,-0.100269141527174,0.497717639902578
"CYLC1","grey",0.0816545483173153,0.581133485813956,0.116747304399902,0.429390051111233,0.205445299977989,0.161261537744316,0.122448541863338,0.407040599062481,0.0597470390717996,0.686662073152554,0.279202988965814,0.0546314264759966,-0.183170664732515,0.212703041908779,0.0520841488926656,0.725155924197361,-0.136568274014123,0.354665047556578,-0.103859245669315,0.482371182511686,-0.120929508068859,0.412928802123495
"KRTAP5-1","grey",-0.245745457061971,0.092254612754099,0.109783419680945,0.457601462680762,-0.123207576745105,0.404116607134464,0.103136854173585,0.485439024957608,-0.269980570846307,0.0634817699019536,-0.256351724435299,0.0786179569156508,0.155030094909025,0.292732952510868,0.0731791013310879,0.621095074712173,0.0120215759099283,0.935366127132638,0.134421472053398,0.362351227845558,0.295604571680495,0.0413643320966584
"CYP2B7P","grey",0.0336660031160259,0.820298579348063,0.302460094571313,0.036664063706117,0.251665746103711,0.08443295094854,0.0184349792361743,0.901026226191011,0.35779856806217,0.0125310568191737,-0.0327633273667532,0.825040383032822,-0.237374525066829,0.104260226699504,0.030861818176758,0.835049139630779,-0.0957612096435055,0.517337375146726,-0.214161109931652,0.143834419935819,0.154896435704486,0.293154377668688
"CTAGE10P","grey",-0.0775542908720004,0.600321147556733,0.0965840027268197,0.513727709692222,-0.0126157345150225,0.932178914897843,0.0190184698216578,0.897909912244818,-0.0548449800637564,0.711203709090705,0.185208730442389,0.207569597295924,-0.00752814858368642,0.959498922032243,0.181481732763671,0.217023748533244,0.0234766311867213,0.874153289784634,-0.0721466847456699,0.626040832869959,0.0754576580788909,0.610238376800351
"ADAM29","grey",0.0627947505711782,0.671561609166759,-0.0825386752072405,0.577032774072517,-0.210794460300502,0.150392419554085,-0.134547366656815,0.361897723605666,-0.110929677103026,0.452889885628325,0.0658099058803939,0.656747521970562,0.177878903994953,0.226443750866179,0.150844782165015,0.306115965762341,0.139723784578337,0.343549679067121,0.000686319189376104,0.996306113825302,0.042329796223302,0.775133204837861
"MRGPRE","grey",-0.271752241303973,0.0616981502075707,0.289708922005631,0.0457909787154628,-0.0579978069388517,0.695384377632831,0.185800762507953,0.206094824735398,-0.211394768924564,0.149207197842014,-0.258258700902238,0.0763437270686993,-0.06872528867669,0.642546568644805,0.144953642034274,0.325607249620675,0.252006445831282,0.0839991368061547,-0.102764193087744,0.487025620653553,0.344845001305071,0.0163808244327522
"KRTAP21-1","grey",-0.0433720888944292,0.769745700167697,0.12112241774007,0.412178336755366,-0.129585804219986,0.380030179077792,-0.126561487153784,0.391342810601806,0.0367071416689073,0.804370940307906,-0.190458906302363,0.19474753646487,0.174078224700484,0.236682768261747,0.313127514960814,0.0302312259073356,0.0433669954782727,0.769772001631707,-0.134777210976406,0.361070653795872,0.194708677174444,0.184788125430821
"TTTY9B","grey",0.146945646343216,0.318931083593155,-0.412222453326495,0.00359868615189703,-0.182925260405242,0.213327088727666,-0.18847752414682,0.199518790701055,-0.0770163420568618,0.602858959499093,-0.0431146567679133,0.771075352389613,0.247763127740502,0.0895281414918488,-0.124680995256438,0.398475457601745,-0.0377336781545286,0.7990119014446,0.178256213637791,0.225444220874225,-0.365984910862371,0.0105210901340653
"CTNNA2","grey",-0.339395122542075,0.018277985783934,0.20704653570134,0.157949492891008,-0.121585940232089,0.4103783222856,-0.0821294996204414,0.578928951985192,0.0834621185930739,0.572763839937358,-0.277820859814169,0.0558905210804341,-0.02132612506974,0.885600511495842,0.235951215606419,0.106415738252488,0.211422269846965,0.149153066894669,-0.0127694336170031,0.931354604436075,0.372298621147089,0.0091664794613411
"TSPY3","grey",-0.0943871705569125,0.523393578105031,0.337293951906711,0.019057518058404,0.267775887225873,0.0657585820220846,0.273735473117124,0.0597493587970916,0.0265147560600279,0.858025087231249,0.0496045368338583,0.737762772236746,-0.200397125433866,0.172035012589627,0.045974557170666,0.756341145781469,-0.0623863965799722,0.67357761422162,-0.338972489621091,0.0184325759860372,-0.0383798768893177,0.795643090023164
"KRTAP5-8","grey",0.166270896354285,0.258696651735848,0.0999487081371885,0.49909948862644,0.212082225544763,0.147858398182829,0.0908901147710309,0.538964185603899,0.167397402561704,0.255438392084572,-0.134387271401865,0.362474486679598,-0.0192573662854947,0.896634447437147,-0.0174273941325619,0.906410997782564,-0.27434369843049,0.059161689381683,-0.159702472674835,0.278248219416503,-0.0857646199693561,0.562183363819852
"NUTM2G","grey",-0.192826691335532,0.189152655878964,-0.00273278183745271,0.985292459752032,-0.0969936623542748,0.511935235308218,-0.0685422195762071,0.643434665436721,-0.0396887022363397,0.788831158773781,-0.0924578915838213,0.531956001445562,0.133228406966017,0.366666018264205,0.038326225070834,0.795922652411576,0.0537826982345897,0.716561312086421,0.026639033945857,0.857366517601081,0.141585769546158,0.337092895860891
"NAT16","grey",-0.0262504081282199,0.859426229094284,0.19096665448857,0.193537995146247,-0.0853528644884388,0.564068745465174,0.0787560724345918,0.594668608142976,-0.189409046958176,0.19726546102497,0.136490426114826,0.354942013869081,0.122537327944179,0.406697944131155,0.267686324063205,0.0658524329189054,0.0676609384948494,0.647716774650625,-0.210459451108179,0.151056856195073,0.0367349987915087,0.804225393456325
"SCARNA15","grey",-0.14972781812163,0.309752825243553,0.153629451921809,0.297168701863868,0.0754210402386248,0.610412205237423,-0.0251535182776091,0.865244678546261,0.168050389891705,0.253562401110505,0.02711672331358,0.854836057922578,-0.088406604674614,0.550156595268939,-0.0698574993156901,0.637065049847543,0.0310885840339226,0.833854147835346,-0.125049653707373,0.397071214504925,0.121384016736656,0.411161903596635
"ZNF367","grey",-0.000614263260302117,0.996693928773466,-0.111076960365625,0.452286419129394,-0.0345077101657544,0.815882759374605,-0.118253338644824,0.423420225611749,0.0770981821930082,0.602472571782128,0.248210275644722,0.0889324918521541,-0.0352473821745357,0.812006899372414,-0.0231694315060725,0.87578702190987,0.0939241577039341,0.525442242871786,-0.0708303147042746,0.632370507664489,-0.186415295554557,0.204571801651373
"ADAM18","grey",0.399510485783918,0.00490639559791669,0.0620987358793933,0.67499913135625,0.109116169356997,0.460356331057294,0.00692888046073796,0.962720588006631,0.145403329972213,0.324092503578374,-0.0269820271597381,0.855549437670943,-0.133053757907418,0.367300235520376,-0.0390595065238154,0.7921039652991,-0.135610836745387,0.358080572498578,0.139677365794657,0.343711614327126,-0.0292359818462804,0.843627468280612
"IL31","grey",0.260794520948632,0.0734002671349608,0.0686535141729141,0.642894699175781,0.366663487682774,0.0103676921552835,0.194741337294883,0.184713024673164,0.16776705767332,0.254375254107291,0.223079808003584,0.127488663176699,-0.317687863929677,0.027782971679253,-0.106561360761616,0.470986802425514,-0.176426843354203,0.23031890313748,-0.198710656927178,0.175747626671187,-0.464391499542289,0.000884188153669124
"LBX1","grey",-0.201994788820958,0.168570546315003,0.334975686463886,0.0199500151483568,0.163950955118128,0.265494160680577,0.184607803747111,0.209074080357113,-0.0295665643025008,0.841881743450658,0.048119931182454,0.745343826942305,0.106207551415366,0.472469242947042,-0.0328011884647142,0.824841371348271,-0.270565381724025,0.0628885171821423,-0.26183193440589,0.0722222688721533,0.384150734065321,0.00702597748062504
"CELA2A","grey",-0.131864770620837,0.371635444419804,-0.0517662646234483,0.726768172754908,-0.126604937409349,0.391178896230662,-0.130693202659983,0.37593701539991,0.101162562866014,0.493875242136816,-0.0349249353188113,0.813695969798012,-0.187672709183436,0.201480206788331,0.0914920637100822,0.536268105103023,0.331110798899988,0.0215163137712564,0.155311600034691,0.291846658859175,0.209696629331303,0.152577855024827
"TMPRSS12","grey",-0.138668814636184,0.347241647662066,0.273101299178679,0.0603670757560543,-0.15079275267842,0.306284764625081,-0.031031284749141,0.834156063901782,-0.0411497591838476,0.781245341567456,-0.234849928540298,0.108106879074994,0.0813724519624549,0.582444659381486,0.221748974768718,0.129834787206105,0.17548155291154,0.232865985933442,-0.0528444889971848,0.721304411366345,0.413511631600284,0.00348499815813876
"ECEL1","grey",-0.166020267345086,0.259425330869409,0.135923794761275,0.35696194341285,-0.0425671917015567,0.773905200881002,0.15404410184265,0.295851027909093,-0.235894675663095,0.106502064409243,-0.0957563377245998,0.51735878642738,0.125140068902414,0.396727258675515,0.0620614281265669,0.6751835753273,0.0444288225764778,0.764294502093855,-0.186110636674913,0.205325858231175,0.118133871464805,0.423892063635572
"PPP1R2P9","grey",0.0140447083103059,0.92451794800162,0.300855219157485,0.037722929185288,0.257482320940643,0.0772632825832298,0.283282848168915,0.0510476485847127,-0.0805558310511563,0.586247790964261,0.327514505855733,0.0230654904010434,-0.169779195211219,0.248640527209633,0.0410883914617888,0.781563563925193,-0.102681326925786,0.487378789081405,-0.322305152811055,0.0254748220581101,0.0506729764294911,0.732322021492608
"TTTY1","grey",0.211409572439328,0.149178057807972,-0.0859711206156061,0.56123893048902,0.175353063801187,0.233213685145943,0.0590667839321387,0.690049354393554,0.0783755388015017,0.596455890714875,0.211569920249381,0.148862689639639,-0.138189972921466,0.348925423406607,-0.10923413846137,0.45986862164903,-0.0990214673756501,0.503109231592569,-0.151065096391991,0.305401862942538,-0.382558625471344,0.00728555312756315
"KRT79","grey",-0.204875051802523,0.162453217592695,0.0828092538922434,0.575780430491112,-0.157524511354483,0.284940283765294,0.0758691514213447,0.608286441209871,-0.287390067338165,0.0476345208945579,-0.269556452277273,0.0639148008279521,0.254589088115599,0.0807671354002782,-0.0190443151157233,0.897771912226613,-0.0440223478966969,0.766389995587346,0.234987089309409,0.10789514015087,0.440513545496763,0.0017276227961795
"TREML4","grey",0.145035711815111,0.32533047106628,-0.165587888960372,0.260685656554727,-0.112836645215434,0.445110512658478,0.0467207397251185,0.752510628200766,-0.185012433532194,0.208060209715996,-0.150932867258982,0.305830327920123,0.0864362355096909,0.559114444658531,-0.00449617451090045,0.975804330336504,0.0878142222826127,0.552842531651017,0.023200477120913,0.875621893493442,-0.0880241603153576,0.551889935129496
"MUC2","grey",-0.319773103396117,0.0267198590012764,0.133044932687611,0.367332300787781,-0.109498460251107,0.458776875041447,0.11162447511594,0.45004693386302,-0.248838268610187,0.0881011549067999,-0.185936516595764,0.20575769636982,0.174945195988404,0.234319757635876,0.0353065783790262,0.811696904076151,0.0209284407594492,0.887720002080181,-0.0295666228018148,0.841881434596381,0.212702929332569,0.14664832649068
"PACRGL","grey",-0.160243450245198,0.276602169352462,0.121167664871252,0.412002427743674,0.180192870478854,0.220361784808467,0.01594765652172,0.914326542677146,0.200305249072099,0.172235797176069,0.0549224935816244,0.710813306544489,-0.196732159336815,0.180176354988128,-0.230760267471505,0.114567419508357,-0.142051337285153,0.335490320400831,0.207795295268945,0.156417945948315,0.200851531634192,0.171044452794352
"CTXN3","grey",0.00599904992525248,0.967720504631654,-0.245335241676327,0.0928167405719234,-0.0581040129007339,0.694853669593151,-0.0586774491404177,0.691990728985574,-0.0658772044718014,0.656418327484856,0.230592645393272,0.114838347741922,0.000209696846707046,0.998871372503076,-0.0903796073368904,0.541255842978555,0.0362421061676801,0.8068016052033,0.119160857358575,0.419845680021959,-0.163349873113152,0.267274574189218
"OR8U1","grey",0.0811232049768715,0.583604260260973,0.102835886413405,0.486720177774948,0.136529528829358,0.354802878207525,0.083879852144873,0.570837497148759,0.0754694254980731,0.610182520232853,0.137865270529098,0.35007003908898,-0.167476926195244,0.255209428265569,-0.101269833293218,0.493414931422972,-0.0819789434753332,0.579627362064495,0.154623305495625,0.294016776199441,-0.131128249879592,0.374336223374753
"CTAG1A","grey",-0.0670149106282896,0.650862983418108,0.339805339724971,0.0181289878750657,0.267135317557669,0.0664321688272728,0.13036874658403,0.377133534213869,0.226442066663907,0.121703506503011,-0.0884055103053905,0.550161551540753,-0.186464594488272,0.204449965915789,-0.0216343826327614,0.883958171507955,-0.179093120233508,0.223238056979687,-0.0834202097499823,0.572957263559069,0.129990357097615,0.378531811111414
"SFTPC","grey",0.176204139511077,0.230917246272967,0.0826160340428451,0.576674600564979,0.00739746376709113,0.960201430962319,-0.20264774201532,0.167169317238899,0.286384004019051,0.0484529089478002,0.0105087605168906,0.943485648153784,-0.0448333521314458,0.762210692019178,0.357613751390649,0.0125799862508541,-0.0390849709722009,0.791971440929689,0.00492142115275168,0.973516689901879,-0.100295656972073,0.497603382013888
"FAM46D","grey",-0.145546381644098,0.323611574815673,0.169298696325083,0.250001966849767,-0.0712158895759172,0.630513772105772,0.135017506796535,0.36020720222461,-0.258664904499577,0.0758660643502257,-0.0631505091596295,0.669807122512304,0.101128684603535,0.494020664122508,0.140377996451651,0.341272427565776,-0.0198251352102571,0.893604179303774,0.106884615597392,0.469634556117189,0.522127935064784,0.000141064815174611
"HIST1H3I","grey",-0.122592509734366,0.406485063193104,0.213982833398829,0.144176282619208,0.0473506930275251,0.749281349063046,0.2340219844732,0.109391759458124,-0.214538992561923,0.143111780725948,-0.17417805004864,0.236409858323582,0.133010447773087,0.3674576133277,-0.0462244300555603,0.755057776856924,-0.141771727939184,0.336452220733763,-0.111386545725125,0.451019382856565,0.141322809578028,0.338000154966993
"RPLP0P2","grey",-0.0373792388648473,0.800861232419511,0.192156274478991,0.190725033188015,0.127995052208534,0.385956044583349,0.160753719701638,0.275055450018483,-0.0048258188045728,0.974030970898645,-0.0121680547686894,0.934580283709585,-0.145142672049525,0.324969972184744,0.0882658557165767,0.550794205485205,-0.022387158876592,0.87994955683738,-0.0798556142322216,0.589517649859425,0.0702285806823248,0.635272637069258
"OR6C70","grey",-0.0911155348092243,0.537953778594758,0.210365767090882,0.151243049704352,0.0311990751275981,0.833272025343381,-0.0840529494088737,0.570040149006264,0.182198359514445,0.215183043023792,-0.139959640801665,0.342727605797317,0.165778187274502,0.260130458526365,0.172722859715909,0.240409485119328,-0.170765800930562,0.24586083087236,-0.14434471553189,0.327665464066842,0.386909647146753,0.00659514750804042
"DMRT1","grey",0.165339720505633,0.261410881521215,0.0923397178709303,0.532482694753422,0.144255141873968,0.32796891664764,-0.0141770944553965,0.923808535666259,0.162788380819248,0.268944877203908,0.0530059707088388,0.72048729900287,-0.0181873172926125,0.902349391053687,0.0793196896401155,0.592025779465025,-0.177435760686743,0.227621579068626,-0.15092157666749,0.305866930922483,-0.0816482688917994,0.581162657816089
"GDF3","grey",0.142418883625322,0.334228510536398,-0.272348027904353,0.0611074383605735,-0.0162786955266876,0.912554978234816,-0.104986336578249,0.477605096078131,0.0716853904537842,0.628255934323142,0.153406533825886,0.297878656316069,0.0114168393752068,0.938611110565866,-0.0789219893363153,0.593890074469824,-0.0483139219613824,0.744351851031772,0.061697429733296,0.676984117572827,-0.26930451589774,0.0641731459191849
"NLGN4Y","grey",-0.0256862370198904,0.86241797145159,0.0306913931831418,0.835947473648112,-0.241946084468947,0.097563251899586,-0.158063693240519,0.283273859325431,-0.0847389606254447,0.56688519643796,0.0357740717126172,0.809249768146179,0.0692469320617789,0.64001870704187,0.371479127773817,0.00933332980997706,0.234803880537156,0.10817803592473,0.094826258768567,0.521454439522199,0.00849299867404486,0.954313252394211
"SPANXB1","grey",-0.256983715827035,0.0778584239107745,0.338477031323895,0.0186152114946159,0.0966100612611498,0.51361359604322,0.318896469182567,0.0271625782234272,-0.1852923940369,0.207360740477835,-0.173207798843949,0.239071529315623,-0.152503431001348,0.300766080636223,0.113627218600827,0.441907148926552,0.0357780551373798,0.809228924263474,-0.0139310034276796,0.925127300165614,0.324647318367058,0.0243667244537777
"NDST4","grey",0.295819071107615,0.0412101339465537,0.0683646317788145,0.644296642449356,0.281603126777877,0.052499362806278,0.0605476797104326,0.682683126606409,0.247168395252723,0.0903251974692263,0.158830536390941,0.280914830701744,-0.166249686949195,0.258758262814102,0.000808986230285522,0.995645904881817,-0.216112748600445,0.140131177782745,-0.217701705492736,0.137168882513771,-0.296066067716457,0.0410331578756096
"GRK1","grey",-0.303587022794875,0.0359352663307095,0.106829430375953,0.469865261077882,-0.156992755405381,0.286590023948647,-0.374508566461697,0.0087292993815755,0.329763588117828,0.0220860666303153,-0.0809640207369057,0.584345395508989,0.22212603375236,0.12916680517169,0.13928105158487,0.34509610329946,0.00373868461713857,0.979879758786244,0.0517229036113895,0.726988182456063,0.448902248530357,0.00137285796526483
"BPY2B","grey",0.212074653718142,0.147873204981159,0.199586311145133,0.173812803843569,0.304704804198153,0.03522422406679,0.153506480378427,0.297560208945032,0.22971282430875,0.116268405180659,-0.0683748206942275,0.644247174891208,-0.243108282648711,0.0959149155728885,-0.064413355668048,0.66359328069149,-0.204143427411014,0.163991526211796,-0.18132346187085,0.21743175041749,-0.185695253725042,0.206357110439534
"RBP2","grey",-0.124080482381779,0.400769030614272,0.163023328474342,0.268245123927629,-0.0438957078585587,0.767043199817344,0.0385498095877119,0.794757792889432,-0.045724736123189,0.757624898496473,-0.259047782606798,0.0754179919844225,0.146010754603229,0.322053489453971,0.057017931512066,0.700287565866516,-0.10911040567116,0.460380166528584,0.102463870589744,0.48830620462864,0.358304424573969,0.0123979657647139
"NR0B2","grey",0.195243620904362,0.183560791359299,0.165095526047277,0.262125808427737,0.23479212495038,0.108196207286325,0.201701779659029,0.169202102960549,0.0187908921582296,0.899125183439775,0.106471805752637,0.471361797928146,-0.14583223351524,0.322651910508019,-0.0811444098799392,0.583505565744669,-0.149239810017248,0.311350416393639,-0.208461213564726,0.155065021026111,0.0146191561061314,0.92144010515269
"VDAC2","grey",0.23770110725819,0.103770401836105,-0.20843014567671,0.155127948957225,-0.0363153077974485,0.806418871898415,-0.0588282057286225,0.6912387649974,0.00717270711970941,0.961409701758966,0.112252428112343,0.447485932650969,-0.138925187041551,0.346342210559801,-0.0107357462720466,0.942266997249424,0.165495634836985,0.260955094314623,0.0971250548903938,0.511360993560658,-0.326951422861574,0.0233163284495641
"ASNSD1","grey",0.177154267451971,0.228371947236292,-0.0797621402562231,0.589954767264112,0.289655826836885,0.0458325306938815,0.358473753403979,0.0123536865135471,-0.134737239368669,0.361214404877457,0.069885921111332,0.636927692895405,-0.374416262568464,0.00874719212946685,-0.450095213467669,0.00132807881642509,0.0182739233234541,0.901886657507652,-0.0826718748619319,0.576416119067984,-0.405659204180445,0.00422950633026425
"HIST1H3B","grey",0.0105022072211312,0.94352083368366,-0.144378060042004,0.327552546436223,-0.0894422354310679,0.545475899748027,-0.186496794871402,0.204370414524635,0.179807558420987,0.221366584903496,-0.0307754349532073,0.835504451769565,-0.0397568163378682,0.788477073389722,-0.00620608053015527,0.966607139653312,0.162636283082668,0.269398521064071,-0.0282496982278059,0.848840174334283,-0.163811897847473,0.26590534634022
"TBX10","grey",-0.00675256128228241,0.963668594428389,-0.00723240888427714,0.961088742164462,-0.0437370929935142,0.767861554704416,-0.069461081269618,0.6389821156585,0.0293425193541949,0.843064788295367,-0.142969483718638,0.332343809669424,0.0892034959937512,0.546553223288732,-0.0530342024854497,0.72034447527149,-0.0267699534650515,0.856672856661792,0.0340935496667712,0.818054858460759,-0.0456467860667932,0.758025592142385
"ADH7","grey",-0.126322717898722,0.392244277475258,0.247937577704354,0.0892953867345264,-0.0255955315716458,0.862899152517013,-0.0244057289682749,0.869215397501321,0.0438025178175822,0.767523972581034,-0.331708054946775,0.0212677132473758,0.169599224914154,0.249149864349386,0.0666055590343205,0.652859681207122,-0.103081838958715,0.485673080568007,-0.028095939030077,0.849653404497804,0.355957069695191,0.0130259359866806
"TTTY21","grey",0.344741164946242,0.0164153431816985,-0.00862608743467245,0.953598097373726,0.255277402969238,0.0799224507504406,0.0533034638139481,0.718982764859733,0.230184562095263,0.11549997174927,0.0789532627620217,0.593743380357269,-0.18657346620264,0.204181084824961,-0.147274323742858,0.3178379161577,-0.245368907133397,0.0927705081049961,0.00562436510591374,0.969735630304871,-0.17147592577947,0.243873189328237
"SNAPC3","grey",-0.107798222938145,0.465823980926226,0.196034982759313,0.181755875874182,0.0383656763223069,0.79571708214839,-0.00593688591864021,0.968054820936091,0.0855253906439425,0.563278409449649,-0.129258878351562,0.381243606362966,-0.0141520611647728,0.923942676082673,0.250281654222687,0.0862133697649998,0.0160422769777101,0.913820136288439,-0.20780560560523,0.156396933008246,0.111534974931681,0.450412598117403
"GNRHR2","grey",0.144806044072979,0.326105393030195,0.00437264971596435,0.976468876439023,0.21073649591073,0.150507228150237,0.0717937004454252,0.627735545822888,0.166877554703091,0.25693853464284,0.0294742366143178,0.842369228053014,-0.126155058632812,0.392877997602048,-0.343956893281503,0.0166780627359593,-0.14026645203105,0.341660041210357,-0.128545840071996,0.383898104304936,-0.330755610712597,0.0216653130168326
