NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY		53	0.43933803	1.3123904	0.1033275	0.65181035	1.0	3869	tags=38%, list=20%, signal=47%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY		22	0.5178056	1.3025734	0.13157895	0.65562636	1.0	2066	tags=41%, list=11%, signal=46%	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY		25	0.49713987	1.2998766	0.121031746	0.63529867	1.0	1724	tags=32%, list=9%, signal=35%	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY		22	0.51500916	1.2912388	0.15168539	0.6359381	1.0	1724	tags=36%, list=9%, signal=40%	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY		20	0.51507443	1.2871677	0.14038461	0.622974	1.0	2195	tags=25%, list=11%, signal=28%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO		17	0.53328204	1.284732	0.16393442	0.6065291	1.0	2546	tags=47%, list=13%, signal=54%	
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY		16	0.53940517	1.2749045	0.19301471	0.6141663	1.0	2513	tags=38%, list=13%, signal=43%	
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY		21	0.50851995	1.2742127	0.16370107	0.5939455	1.0	3040	tags=38%, list=16%, signal=45%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		21	0.50851995	1.2722892	0.1773585	0.57868713	1.0	3040	tags=38%, list=16%, signal=45%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		21	0.5085169	1.2681413	0.18560606	0.57073563	1.0	3040	tags=38%, list=16%, signal=45%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		25	0.48153955	1.2579076	0.15073529	0.5809349	1.0	3381	tags=24%, list=17%, signal=29%	
KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY		19	0.50832766	1.2517458	0.18039216	0.5792174	1.0	878	tags=16%, list=5%, signal=17%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		24	0.48204595	1.2427382	0.19525547	0.5860907	1.0	3381	tags=25%, list=17%, signal=30%	
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY		18	0.5157053	1.2404536	0.20542635	0.5746592	1.0	3892	tags=39%, list=20%, signal=49%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY		46	0.42022395	1.2356743	0.1594203	0.57136506	1.0	2799	tags=37%, list=14%, signal=43%	
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY		45	0.41952366	1.2328354	0.16778524	0.56303877	1.0	2093	tags=31%, list=11%, signal=35%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		25	0.46130338	1.1871024	0.23741007	0.6713117	1.0	878	tags=12%, list=5%, signal=13%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN		17	0.4852663	1.1739811	0.26666668	0.69003254	1.0	3555	tags=35%, list=18%, signal=43%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		16	0.49770603	1.1694921	0.26966292	0.68496144	1.0	2028	tags=31%, list=10%, signal=35%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		21	0.47151142	1.1679674	0.27056673	0.6721716	1.0	3555	tags=38%, list=18%, signal=47%	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM		17	0.47877756	1.1450572	0.29672447	0.71858805	1.0	3040	tags=24%, list=16%, signal=28%	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY		15	0.48900658	1.129967	0.30326295	0.74373484	1.0	2615	tags=33%, list=13%, signal=38%	
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY		19	0.4512814	1.104192	0.31675875	0.80150425	1.0	4268	tags=37%, list=22%, signal=47%	
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY		16	0.47017592	1.10377	0.3425926	0.78479135	1.0	3892	tags=38%, list=20%, signal=47%	
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY		16	0.4589198	1.0961611	0.35589942	0.7879846	1.0	3064	tags=31%, list=16%, signal=37%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR		27	0.41252732	1.0862786	0.33271375	0.798526	1.0	1331	tags=19%, list=7%, signal=20%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM		17	0.44395983	1.0825762	0.34026465	0.7919655	1.0	3040	tags=24%, list=16%, signal=28%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S		15	0.47050348	1.0810418	0.3545966	0.77958244	1.0	1684	tags=20%, list=9%, signal=22%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY		30	0.39243743	1.0617156	0.3743501	0.816803	1.0	1736	tags=17%, list=9%, signal=18%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY		15	0.460673	1.0468014	0.41698113	0.8409744	1.0	3453	tags=33%, list=18%, signal=41%	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE		30	0.38858473	1.0403384	0.37876105	0.8418329	1.0	4671	tags=40%, list=24%, signal=53%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY		16	0.43615836	1.0198392	0.4543726	0.8805323	1.0	3555	tags=31%, list=18%, signal=38%	
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE		15	0.43270501	1.0098455	0.4754717	0.89181066	1.0	3679	tags=40%, list=19%, signal=49%	
