NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		52	0.4815742	1.4509195	0.03508772	0.21732815	1.0	1736	tags=27%, list=9%, signal=29%	
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		135	0.41988948	1.4508299	0.006060606	0.21700725	1.0	2513	tags=24%, list=13%, signal=27%	
GOBP_FORELIMB_MORPHOGENESIS	GOBP_FORELIMB_MORPHOGENESIS		39	0.5003048	1.4491183	0.050816696	0.21926942	1.0	2295	tags=36%, list=12%, signal=41%	
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION		135	0.41575503	1.4490367	0.006279435	0.21896224	1.0	1379	tags=17%, list=7%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		19	0.58667886	1.4489104	0.06902655	0.21868865	1.0	1756	tags=32%, list=9%, signal=35%	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		101	0.43368623	1.4480152	0.010084034	0.21971598	1.0	2491	tags=29%, list=13%, signal=33%	
GOMF_SMAD_BINDING	GOMF_SMAD_BINDING		75	0.45374987	1.4465764	0.01309329	0.2216086	1.0	2647	tags=27%, list=14%, signal=31%	
GOBP_MYOTUBE_CELL_DEVELOPMENT	GOBP_MYOTUBE_CELL_DEVELOPMENT		39	0.5203211	1.4463176	0.04761905	0.22156273	1.0	3555	tags=38%, list=18%, signal=47%	
GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	GOMF_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY		52	0.47487235	1.4459535	0.021238938	0.22172594	1.0	2339	tags=19%, list=12%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		66	0.46803913	1.4455328	0.023972603	0.2219521	1.0	2703	tags=29%, list=14%, signal=33%	
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS		30	0.53126824	1.4455088	0.056466304	0.2215534	1.0	763	tags=17%, list=4%, signal=17%	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		99	0.43490916	1.4449233	0.011494253	0.22206293	1.0	2085	tags=22%, list=11%, signal=25%	
