NAME	TITLE	SCORE	
SPIRE1	SPIRE1	-0.008886736	
GHITM	GHITM	-0.008888835	
SLCO5A1	SLCO5A1	-0.008889959	
PLPPR2	PLPPR2	-0.008892596	
ZNF256	ZNF256	-0.008893597	
LINC00601	LINC00601	-0.008898632	
FBRSL1	FBRSL1	-0.008905203	
USF1	USF1	-0.008912755	
IRAK3	IRAK3	-0.008917632	
FSD1	FSD1	-0.008919158	
LOC102723665///LCOR	LOC102723665///LCOR	-0.0089279665	
SDHAP1	SDHAP1	-0.008929575	
MGLL	MGLL	-0.008932223	
ATG3	ATG3	-0.00893604	
GLYATL1	GLYATL1	-0.008939889	
TOPBP1	TOPBP1	-0.008943469	
PHOX2B	PHOX2B	-0.008946137	
OR5R1	OR5R1	-0.0089536	
IYD	IYD	-0.008954616	
MTERF1	MTERF1	-0.0089558745	
COL9A3	COL9A3	-0.008956814	
RTN4IP1	RTN4IP1	-0.008960162	
SLC32A1	SLC32A1	-0.008962368	
ADAM5	ADAM5	-0.008964668	
ZNF48	ZNF48	-0.008966057	
LOC101926959	LOC101926959	-0.0089667635	
UNCX	UNCX	-0.00896776	
OR8B4	OR8B4	-0.008971192	
CNGA2	CNGA2	-0.008972382	
CMSS1	CMSS1	-0.008975701	
ADI1	ADI1	-0.008977135	
PCDHGB8P	PCDHGB8P	-0.008981573	
KRT73	KRT73	-0.008986322	
RASAL2	RASAL2	-0.008992874	
PLD3	PLD3	-0.008996025	
LCE1A	LCE1A	-0.009001471	
OR8K1	OR8K1	-0.009007188	
LOC728283	LOC728283	-0.009007529	
ZNF280D	ZNF280D	-0.009014455	
LOC100131662	LOC100131662	-0.009016191	
EML5	EML5	-0.009020402	
NKX2-4	NKX2-4	-0.00902094	
LHX9	LHX9	-0.009029697	
OR10G9	OR10G9	-0.009032625	
LOC105371907	LOC105371907	-0.009032646	
AGTR1	AGTR1	-0.009033505	
SS18L2	SS18L2	-0.009042957	
FAM86B1	FAM86B1	-0.009044414	
EDNRB-AS1	EDNRB-AS1	-0.009047682	
OR10G8	OR10G8	-0.009061749	
LILRA6	LILRA6	-0.009065217	
LIMK1	LIMK1	-0.00906844	
LOC105373984	LOC105373984	-0.009070416	
TUSC2	TUSC2	-0.009075089	
SPATA19	SPATA19	-0.009076273	
RPL7A	RPL7A	-0.009080038	
OR10W1	OR10W1	-0.009080884	
ACSL1	ACSL1	-0.0090812575	
GAGE6	GAGE6	-0.009081411	
RP1L1	RP1L1	-0.009084733	
RBMS3-AS3	RBMS3-AS3	-0.009088353	
KDELR1	KDELR1	-0.009096581	
SCN3A	SCN3A	-0.009109071	
TMPRSS11A	TMPRSS11A	-0.009114056	
BCL2	BCL2	-0.009117405	
LINC00430	LINC00430	-0.009121989	
OR56A3	OR56A3	-0.009123346	
PHF6	PHF6	-0.009123757	
C1QTNF2	C1QTNF2	-0.00912455	
PLCXD2	PLCXD2	-0.009125919	
CELF2-AS2	CELF2-AS2	-0.009129154	
LOC101929628	LOC101929628	-0.009140943	
ANKRD10	ANKRD10	-0.00914278	
ANKRD2	ANKRD2	-0.009147437	
VNN1	VNN1	-0.009150512	
ZNF804B	ZNF804B	-0.009153066	
MFSD11	MFSD11	-0.009153268	
BIN1	BIN1	-0.009154856	
SH2B1	SH2B1	-0.009156198	
LGR6	LGR6	-0.009158668	
HORMAD2	HORMAD2	-0.009158676	
EIF4G3	EIF4G3	-0.009159841	
LIPH	LIPH	-0.009177084	
LOC105377776	LOC105377776	-0.009186586	
BLOC1S5	BLOC1S5	-0.009189226	
C7orf34	C7orf34	-0.009194826	
USP39	USP39	-0.009195125	
NEK8	NEK8	-0.009203035	
CRX	CRX	-0.0092077395	
SIGLEC10	SIGLEC10	-0.009222419	
SHISA5	SHISA5	-0.009224315	
MAT2A	MAT2A	-0.009225045	
IFNB1	IFNB1	-0.00923515	
MGAT4B	MGAT4B	-0.00923862	
CCL13	CCL13	-0.009245171	
MESDC2	MESDC2	-0.00924799	
DDX42	DDX42	-0.009249088	
NSDHL	NSDHL	-0.009249586	
ZNF221	ZNF221	-0.009255197	
MIR1-1HG	MIR1-1HG	-0.009258123	
SLC6A15	SLC6A15	-0.009263735	
POLI	POLI	-0.009267025	
MTG1	MTG1	-0.0092734145	
SYTL5	SYTL5	-0.009279425	
A1BG	A1BG	-0.009282513	
LINC01072	LINC01072	-0.009284664	
PEX11B	PEX11B	-0.009294317	
ACBD5	ACBD5	-0.009295155	
C11orf53	C11orf53	-0.009296515	
OR6C68	OR6C68	-0.009300463	
KIR2DL3	KIR2DL3	-0.009308993	
KRTAP19-7	KRTAP19-7	-0.009313436	
C22orf42	C22orf42	-0.009319858	
ZNF580	ZNF580	-0.0093216505	
CHRDL1	CHRDL1	-0.009322165	
NUP50	NUP50	-0.009325883	
TTTY6B	TTTY6B	-0.009329614	
MPL	MPL	-0.009333967	
MFSD13A	MFSD13A	-0.009338187	
FRRS1	FRRS1	-0.009342702	
STK11IP	STK11IP	-0.009347221	
SFTA1P	SFTA1P	-0.0093487445	
CXorf66	CXorf66	-0.00935008	
ABCC6	ABCC6	-0.009350275	
GUCY2C	GUCY2C	-0.009358272	
ESRRB	ESRRB	-0.009362699	
OR10A5	OR10A5	-0.009362916	
RPL29P2	RPL29P2	-0.009372665	
PRRT3	PRRT3	-0.009373727	
MRPS33	MRPS33	-0.009375336	
CRISP1	CRISP1	-0.009377629	
DLG3	DLG3	-0.0093796905	
LOC100130268	LOC100130268	-0.009379966	
GRIK1	GRIK1	-0.009382195	
SLC22A6	SLC22A6	-0.009382837	
MIR3681HG	MIR3681HG	-0.009396123	
ATP5E	ATP5E	-0.009396205	
BLOC1S2	BLOC1S2	-0.009396782	
PECR	PECR	-0.009396826	
TMEM136	TMEM136	-0.009400246	
PRKAR2B	PRKAR2B	-0.009402828	
LL22NC03-75H12.2	LL22NC03-75H12.2	-0.009404938	
TAF12	TAF12	-0.0094055245	
H2BFXP	H2BFXP	-0.009407506	
ALOX12P2	ALOX12P2	-0.009408727	
CLSTN1	CLSTN1	-0.009414434	
USP2	USP2	-0.009420804	
RGPD5	RGPD5	-0.009424306	
SPNS3	SPNS3	-0.009426758	
WTH3DI	WTH3DI	-0.009431089	
ASXL2	ASXL2	-0.009443303	
LINC01396	LINC01396	-0.009443361	
TBCB	TBCB	-0.0094452975	
RNH1	RNH1	-0.009445555	
NOX5	NOX5	-0.009452878	
ZNF549	ZNF549	-0.009453038	
RNU6ATAC	RNU6ATAC	-0.009457735	
AEN	AEN	-0.009472387	
GNG3	GNG3	-0.009474805	
ZNF444	ZNF444	-0.009475316	
MRPS31P5	MRPS31P5	-0.009479231	
CAMK2N2	CAMK2N2	-0.00948917	
HOXB9	HOXB9	-0.009496833	
CNR1	CNR1	-0.009499419	
RACK1	RACK1	-0.009499917	
TCHHL1	TCHHL1	-0.009504731	
SCP2D1	SCP2D1	-0.009513879	
PABPC1L2B-AS1	PABPC1L2B-AS1	-0.009525109	
FAM3D	FAM3D	-0.009531212	
SLFN14	SLFN14	-0.009534572	
GGNBP2	GGNBP2	-0.0095421085	
LOC344967	LOC344967	-0.009546301	
SPATA31D1	SPATA31D1	-0.009547762	
PRKCG	PRKCG	-0.009549829	
UBE2L3	UBE2L3	-0.009552228	
SLC9A3	SLC9A3	-0.0095529	
SLC27A3	SLC27A3	-0.0095575405	
PCSK1N	PCSK1N	-0.009558247	
RRM2	RRM2	-0.009563059	
LOC101927038	LOC101927038	-0.009563372	
NXPE2	NXPE2	-0.009563471	
NOL9	NOL9	-0.009565977	
NME1-NME2	NME1-NME2	-0.009571994	
ZNF446	ZNF446	-0.009572768	
TMEM179B	TMEM179B	-0.009573212	
DTNBP1	DTNBP1	-0.009576779	
SDE2	SDE2	-0.00957693	
OR4D1	OR4D1	-0.009597814	
TRPV4	TRPV4	-0.009598502	
RD3	RD3	-0.009601041	
ADPGK-AS1///ADPGK	ADPGK-AS1///ADPGK	-0.009615741	
MRFAP1	MRFAP1	-0.009616491	
WDR5B	WDR5B	-0.009617512	
LINC00662	LINC00662	-0.009618377	
LRFN4	LRFN4	-0.009624101	
PMPCB	PMPCB	-0.009626031	
HNRNPA1P10	HNRNPA1P10	-0.009628458	
PUS10	PUS10	-0.009631402	
MAGEA11	MAGEA11	-0.009635519	
CLSPN	CLSPN	-0.009642664	
CACNA1C-IT2	CACNA1C-IT2	-0.009643908	
EDEM3	EDEM3	-0.009657213	
VPS28	VPS28	-0.009664565	
AHCTF1	AHCTF1	-0.00966837	
WAPL	WAPL	-0.009670624	
ACBD6	ACBD6	-0.009673342	
PARPBP	PARPBP	-0.0096827485	
LOC101928307	LOC101928307	-0.009683912	
TSHR	TSHR	-0.009685392	
RNF2	RNF2	-0.009688091	
KRT20	KRT20	-0.009688155	
CDK18	CDK18	-0.0097358655	
SAMD8	SAMD8	-0.009745208	
ACAN	ACAN	-0.009752128	
FAM160B1	FAM160B1	-0.009754654	
MUL1	MUL1	-0.009762612	
RUFY2	RUFY2	-0.009772299	
AFM	AFM	-0.009776511	
TRIM31	TRIM31	-0.0097847935	
UNC93A	UNC93A	-0.009790286	
OR11H12	OR11H12	-0.0097933	
KLHL21	KLHL21	-0.009801185	
LOC105371506	LOC105371506	-0.009802202	
LDLRAD2	LDLRAD2	-0.009807168	
LRRC10B	LRRC10B	-0.009809408	
C2CD3	C2CD3	-0.009812231	
LINC01262	LINC01262	-0.009813258	
TNS2	TNS2	-0.009814521	
SLC22A7	SLC22A7	-0.009818994	
CASP9	CASP9	-0.009824064	
GALR2	GALR2	-0.009828672	
LINC01498	LINC01498	-0.009828952	
OPLAH	OPLAH	-0.009830279	
LOC105369891	LOC105369891	-0.009831645	
PSMA8	PSMA8	-0.009835417	
LINC01264	LINC01264	-0.009836226	
JOSD1	JOSD1	-0.009843688	
LOC105371809	LOC105371809	-0.009847912	
SLC44A5	SLC44A5	-0.00984808	
SNORD55	SNORD55	-0.009849635	
LINC01474	LINC01474	-0.009855202	
GABPB1	GABPB1	-0.009862662	
LOC101927495	LOC101927495	-0.009863313	
RNF219-AS1	RNF219-AS1	-0.009865496	
CDC25A	CDC25A	-0.009868292	
ZKSCAN5	ZKSCAN5	-0.009875111	
FBLL1	FBLL1	-0.0098766	
SLITRK6	SLITRK6	-0.00987855	
CELF3	CELF3	-0.00987948	
LRRC61	LRRC61	-0.009883576	
SYCP2	SYCP2	-0.0098921815	
SPANXC	SPANXC	-0.0098934285	
ZNF479	ZNF479	-0.009893627	
C15orf32	C15orf32	-0.009902815	
ORC3	ORC3	-0.009907194	
ZNF615	ZNF615	-0.009916178	
LOC105369423	LOC105369423	-0.009916321	
C5	C5	-0.009917323	
PCF11	PCF11	-0.009924467	
GSTA5	GSTA5	-0.009927139	
COX16	COX16	-0.009936368	
CERS1	CERS1	-0.009941147	
LRRC3DN	LRRC3DN	-0.009947173	
CALCB	CALCB	-0.009949085	
TCF19	TCF19	-0.009950376	
NMS	NMS	-0.009952663	
MRFAP1L1	MRFAP1L1	-0.009964914	
CLLU1OS	CLLU1OS	-0.009970022	
STK31	STK31	-0.009977822	
GC	GC	-0.009978009	
HLA-DOA	HLA-DOA	-0.009979261	
SRP54	SRP54	-0.009979749	
SLC9A9	SLC9A9	-0.009980376	
ZNF16	ZNF16	-0.00998894	
GSTP1	GSTP1	-0.00999134	
LOC440040	LOC440040	-0.009994406	
LINC00358	LINC00358	-0.010001297	
METTL22	METTL22	-0.010004512	
PWWP2B	PWWP2B	-0.010023686	
BBS2	BBS2	-0.010026691	
MS4A15	MS4A15	-0.010026713	
FAM84A	FAM84A	-0.010030767	
BFSP2	BFSP2	-0.01003598	
CYP2C8	CYP2C8	-0.010037079	
FLOT2	FLOT2	-0.010046315	
DPPA5	DPPA5	-0.01004985	
LEPROT	LEPROT	-0.010049868	
CNTNAP2	CNTNAP2	-0.010052226	
ZFAND6	ZFAND6	-0.010054188	
LAMTOR5-AS1	LAMTOR5-AS1	-0.010056684	
C3orf22	C3orf22	-0.010059737	
HIP1R	HIP1R	-0.010066832	
CYP2F1	CYP2F1	-0.010068379	
KRAS	KRAS	-0.010069016	
PRR32	PRR32	-0.010072513	
CLCN6	CLCN6	-0.010079187	
MAN2B2	MAN2B2	-0.010088727	
SCYL3	SCYL3	-0.010093378	
CRELD2	CRELD2	-0.010101711	
MERTK	MERTK	-0.010104661	
BCRP3	BCRP3	-0.010104717	
LSG1	LSG1	-0.010105518	
TIMM22	TIMM22	-0.01010624	
MIR205HG	MIR205HG	-0.010106979	
SLC30A4	SLC30A4	-0.010112847	
MBL2	MBL2	-0.010113418	
TEX19	TEX19	-0.010114809	
LOC101928358	LOC101928358	-0.010117469	
PAGE1	PAGE1	-0.010118886	
POM121L12	POM121L12	-0.010119025	
CHP2	CHP2	-0.0101214815	
ZNF675	ZNF675	-0.010145229	
FOXO3	FOXO3	-0.010150626	
LOC100288306	LOC100288306	-0.010150901	
PRPF38A	PRPF38A	-0.010156141	
OR10J1	OR10J1	-0.010160032	
TBP	TBP	-0.010161572	
SLC18B1	SLC18B1	-0.010164303	
PDCD10	PDCD10	-0.010169739	
SLC35G4	SLC35G4	-0.01017144	
RIT1	RIT1	-0.01018069	
ARR3	ARR3	-0.010183745	
CFC1	CFC1	-0.010184826	
LINC01398	LINC01398	-0.010185849	
LOC101927866	LOC101927866	-0.010195974	
LOC102723703	LOC102723703	-0.010201336	
CRYBB3	CRYBB3	-0.010202578	
TAS1R3	TAS1R3	-0.010212236	
OR4A15	OR4A15	-0.010219409	
RNF222	RNF222	-0.010219618	
C16orf46	C16orf46	-0.0102196755	
OR5D16	OR5D16	-0.010229647	
PXT1	PXT1	-0.010236055	
PACSIN2	PACSIN2	-0.010243239	
FSTL4	FSTL4	-0.010254756	
VAPB	VAPB	-0.010255189	
PLD4	PLD4	-0.0102611	
CFAP61	CFAP61	-0.010262574	
TSG101	TSG101	-0.010262739	
FBXO17	FBXO17	-0.01026351	
SPINK9	SPINK9	-0.010268464	
CDKN2B	CDKN2B	-0.0102742845	
OR13A1	OR13A1	-0.010276662	
P2RX7	P2RX7	-0.010283919	
FAM163B	FAM163B	-0.010284518	
FGF19	FGF19	-0.010284879	
NIPAL1	NIPAL1	-0.010289088	
GPX6	GPX6	-0.010295476	
RPL10	RPL10	-0.010309414	
LUC7L	LUC7L	-0.010316453	
VSX1	VSX1	-0.010325022	
ATP1B3	ATP1B3	-0.010327258	
NKPD1	NKPD1	-0.010328249	
RNF138P1	RNF138P1	-0.01033109	
CASR	CASR	-0.01033612	
OTOP1	OTOP1	-0.010339681	
CPEB3	CPEB3	-0.0103476895	
HDAC10	HDAC10	-0.010362143	
SNX11	SNX11	-0.010364894	
CALR3	CALR3	-0.01037016	
CELA2A	CELA2A	-0.010370441	
PGGT1B	PGGT1B	-0.010371447	
C1QL2	C1QL2	-0.010375123	
TNFAIP8	TNFAIP8	-0.010376942	
XPNPEP3	XPNPEP3	-0.01037819	
EMD	EMD	-0.010381674	
DCTN5	DCTN5	-0.0103839375	
SLC5A7	SLC5A7	-0.010385446	
VEZT	VEZT	-0.010389681	
LOC102725068	LOC102725068	-0.01039146	
GZF1	GZF1	-0.010393747	
FASTKD1	FASTKD1	-0.0103950985	
KRBA1	KRBA1	-0.010405693	
ANKK1	ANKK1	-0.0104140015	
ADRA1A	ADRA1A	-0.010419324	
SDHC	SDHC	-0.010421812	
CCL1	CCL1	-0.0104220025	
SLC12A6	SLC12A6	-0.010422959	
CYP2A13	CYP2A13	-0.010424256	
MIR202HG	MIR202HG	-0.010429668	
LPA	LPA	-0.010444318	
NPY2R	NPY2R	-0.010455756	
GRM7-AS3	GRM7-AS3	-0.010456764	
AACS	AACS	-0.010463204	
RAB3A	RAB3A	-0.010464388	
LOC105372626	LOC105372626	-0.010466788	
FAM50A	FAM50A	-0.01046936	
TADA3	TADA3	-0.010471033	
AAK1	AAK1	-0.010471665	
DPYSL2	DPYSL2	-0.010477279	
OR1J2	OR1J2	-0.010479029	
GJD2	GJD2	-0.010484532	
ZNF19	ZNF19	-0.010484855	
NOP10	NOP10	-0.010486253	
LINC01613	LINC01613	-0.010488542	
XKR6	XKR6	-0.010496068	
BIN3	BIN3	-0.010496082	
MSRB2	MSRB2	-0.010508427	
RREB1	RREB1	-0.010509033	
BDKRB2	BDKRB2	-0.010510978	
EXOSC10	EXOSC10	-0.010511524	
SNED1	SNED1	-0.010517424	
WDR7	WDR7	-0.010519129	
C17orf102	C17orf102	-0.010519162	
PCDHGA3	PCDHGA3	-0.010520285	
LINC00524	LINC00524	-0.010522511	
NFE2L1	NFE2L1	-0.010523618	
LOC93444	LOC93444	-0.010528828	
ELAVL1	ELAVL1	-0.0105389245	
CA7	CA7	-0.010540969	
TLL2	TLL2	-0.010553885	
ENPP6	ENPP6	-0.010554169	
TMUB1	TMUB1	-0.0105551435	
PKD1	PKD1	-0.010558255	
PIGN	PIGN	-0.010565802	
SCML2	SCML2	-0.010571794	
ZNF107	ZNF107	-0.010572454	
LINC01208	LINC01208	-0.010574765	
ZNF518A	ZNF518A	-0.010586154	
CLEC4C	CLEC4C	-0.010587736	
OR6Q1	OR6Q1	-0.01059606	
FRG2B	FRG2B	-0.010596734	
OR4F29	OR4F29	-0.0106131155	
ZC3H10	ZC3H10	-0.010620104	
FBXO9	FBXO9	-0.010623284	
MYH3	MYH3	-0.010627435	
LOC100288590	LOC100288590	-0.0106275845	
NKX2-2	NKX2-2	-0.010628785	
SNORA65	SNORA65	-0.010633194	
UBAP1	UBAP1	-0.010637464	
PMS2P2	PMS2P2	-0.010659954	
S100B	S100B	-0.01066471	
PP13004	PP13004	-0.010665212	
SETD1A	SETD1A	-0.010683825	
LINC01412	LINC01412	-0.010689383	
LOC101928398	LOC101928398	-0.010694403	
ALDH1A2	ALDH1A2	-0.010695229	
WBP2NL	WBP2NL	-0.010697449	
NFYA	NFYA	-0.010700451	
CDH16	CDH16	-0.0107005425	
CPSF4L	CPSF4L	-0.010705771	
DPYD-AS2	DPYD-AS2	-0.010706217	
DPCR1	DPCR1	-0.010707205	
GRK3	GRK3	-0.010713598	
ADPRM	ADPRM	-0.010718104	
EFCAB3	EFCAB3	-0.010722153	
PLCL2	PLCL2	-0.010727915	
ZNF492	ZNF492	-0.010732362	
SMLR1	SMLR1	-0.010734552	
PCDHGA2	PCDHGA2	-0.010738662	
BORCS7	BORCS7	-0.010739318	
SKINT1L	SKINT1L	-0.010773068	
APCDD1L-AS1	APCDD1L-AS1	-0.010774553	
NME3	NME3	-0.010775062	
PCDHGA6	PCDHGA6	-0.010778457	
KNDC1	KNDC1	-0.0107814325	
FAM19A3	FAM19A3	-0.010785977	
HLA-DMA	HLA-DMA	-0.0107897185	
MTMR1	MTMR1	-0.0107981	
LOC105376633	LOC105376633	-0.010801848	
LOC101929454	LOC101929454	-0.010811186	
CT47A7	CT47A7	-0.010817467	
IREB2	IREB2	-0.010818387	
SPA17	SPA17	-0.010820889	
BRD7	BRD7	-0.010824664	
ACAD11	ACAD11	-0.010832368	
LOC101927159	LOC101927159	-0.010836418	
BLZF1	BLZF1	-0.010836726	
LINC01491	LINC01491	-0.010843651	
OR10H5	OR10H5	-0.010844142	
ZNF17	ZNF17	-0.010851135	
LOC101929034	LOC101929034	-0.010862016	
POGK	POGK	-0.0108719105	
NAT9	NAT9	-0.010874192	
TBCC	TBCC	-0.0108765755	
NRDC	NRDC	-0.010880008	
RBMY1A1	RBMY1A1	-0.010892912	
PTTG3P	PTTG3P	-0.010899656	
TMEM87A	TMEM87A	-0.010900678	
RP2	RP2	-0.010900733	
PLCB3	PLCB3	-0.010901432	
POP4	POP4	-0.010917629	
CT45A5	CT45A5	-0.010918357	
HIST2H3C	HIST2H3C	-0.010921194	
SCN11A	SCN11A	-0.010922515	
OR4X2	OR4X2	-0.01092266	
CANX	CANX	-0.010925151	
UBTFL1	UBTFL1	-0.0109264115	
P2RY12	P2RY12	-0.010926802	
IZUMO1	IZUMO1	-0.010928774	
GRIN2C	GRIN2C	-0.0109303715	
GINS1	GINS1	-0.01093237	
OR1L4	OR1L4	-0.010938193	
RNPS1	RNPS1	-0.010938978	
SERPINA7	SERPINA7	-0.010944031	
BLOC1S3	BLOC1S3	-0.010946025	
PDXDC2P	PDXDC2P	-0.010946077	
CEBPD	CEBPD	-0.010951623	
WFDC6	WFDC6	-0.0109569775	
POMGNT1	POMGNT1	-0.010958172	
MRGPRE	MRGPRE	-0.0109600425	
SDHB	SDHB	-0.010963706	
COPS8	COPS8	-0.010975106	
C1QL3	C1QL3	-0.010981533	
DCAF8L1	DCAF8L1	-0.010988159	
UBXN2A	UBXN2A	-0.01098905	
MADCAM1	MADCAM1	-0.010990689	
ACACB	ACACB	-0.010999939	
KCTD7	KCTD7	-0.011009095	
PDE1C	PDE1C	-0.011019638	
MYF6	MYF6	-0.011025636	
CACNA1I	CACNA1I	-0.011026282	
IPMK	IPMK	-0.011035122	
IP6K1	IP6K1	-0.011039746	
HSFY1	HSFY1	-0.011047275	
CCL4	CCL4	-0.011066827	
ZNF473	ZNF473	-0.011073211	
PRPH	PRPH	-0.011075067	
EPHA5	EPHA5	-0.011084899	
PHF12	PHF12	-0.011089429	
C2orf78	C2orf78	-0.01109501	
PIKFYVE	PIKFYVE	-0.0111058	
LINC00604	LINC00604	-0.011106102	
LOC102725080	LOC102725080	-0.011108196	
BDH1	BDH1	-0.011114209	
RBBP5	RBBP5	-0.011117399	
NUP58	NUP58	-0.011117793	
SOX30	SOX30	-0.011120584	
LOC105375787	LOC105375787	-0.011122092	
LOC102723330	LOC102723330	-0.0111239515	
OR5D14	OR5D14	-0.011124413	
NF1	NF1	-0.0111326985	
OR13C9	OR13C9	-0.0111333495	
DDI2	DDI2	-0.011134621	
CNP	CNP	-0.011144225	
PTPRZ1	PTPRZ1	-0.011146836	
TANGO6	TANGO6	-0.01114732	
TAL1	TAL1	-0.011153709	
RBMY1F	RBMY1F	-0.011160296	
KIRREL2	KIRREL2	-0.011165459	
LINC01096	LINC01096	-0.0111721195	
SLFN5	SLFN5	-0.011187187	
F7	F7	-0.011187259	
PRR30	PRR30	-0.0111955665	
TAP1	TAP1	-0.011200531	
KLHDC7A	KLHDC7A	-0.011204931	
MCF2L2	MCF2L2	-0.01121096	
H3F3A	H3F3A	-0.011214634	
OTOP2	OTOP2	-0.011217018	
CDK5RAP1	CDK5RAP1	-0.011218295	
LOC400867	LOC400867	-0.011219009	
CCRL2	CCRL2	-0.011226773	
PLEKHM2	PLEKHM2	-0.011237129	
MRPL34	MRPL34	-0.011238662	
TM9SF2	TM9SF2	-0.01124428	
PRSS33	PRSS33	-0.011248604	
ASCL1	ASCL1	-0.011259394	
MCAT	MCAT	-0.011268823	
OR7G2	OR7G2	-0.011272172	
LOC101059948	LOC101059948	-0.011274745	
C5orf64	C5orf64	-0.011277954	
LOC105375172	LOC105375172	-0.011278455	
WNT3A	WNT3A	-0.011281976	
C17orf82	C17orf82	-0.011291349	
RTKN2	RTKN2	-0.011291895	
KRT2	KRT2	-0.011293161	
TYR	TYR	-0.011298546	
AFG3L1P	AFG3L1P	-0.011300585	
OR2A9P	OR2A9P	-0.011307855	
PCDHB16	PCDHB16	-0.011310074	
GOLGA7B	GOLGA7B	-0.011318229	
PRAMEF6	PRAMEF6	-0.011318826	
NFKBIA	NFKBIA	-0.011320673	
ZBTB34	ZBTB34	-0.011328037	
TOR1A	TOR1A	-0.011331458	
KBTBD4	KBTBD4	-0.011335466	
LINC00159	LINC00159	-0.011339229	
MEGF8	MEGF8	-0.011343238	
ANGEL1	ANGEL1	-0.011346228	
LOC101928714	LOC101928714	-0.011347209	
TMEM30A	TMEM30A	-0.011350558	
SNAP29	SNAP29	-0.011354469	
PPP1R2P3	PPP1R2P3	-0.011357773	
LOC101928087	LOC101928087	-0.011361539	
PCDHGA5	PCDHGA5	-0.011364253	
PFDN5	PFDN5	-0.011366589	
PKIG	PKIG	-0.011373448	
COL6A5	COL6A5	-0.011375849	
LYZL6	LYZL6	-0.011378414	
ADAM7	ADAM7	-0.011396034	
LIPI	LIPI	-0.011403702	
ALOX12B	ALOX12B	-0.011406127	
MKLN1	MKLN1	-0.011410219	
PLA2G6	PLA2G6	-0.011414277	
C18orf61	C18orf61	-0.011417358	
NXF2	NXF2	-0.011433027	
TMEM53	TMEM53	-0.011433746	
LOC105373031	LOC105373031	-0.011434971	
CD207	CD207	-0.011435814	
KIAA0754	KIAA0754	-0.011437712	
LOC101928167	LOC101928167	-0.011438643	
LINC01080	LINC01080	-0.011442194	
HGS	HGS	-0.011443694	
PRM3	PRM3	-0.011446009	
INTS6	INTS6	-0.011451791	
NKX3-2	NKX3-2	-0.011451842	
ALX3	ALX3	-0.011452234	
ZC3H3	ZC3H3	-0.011458683	
SNTG2	SNTG2	-0.01146075	
BIK	BIK	-0.011461548	
LBX2	LBX2	-0.011461954	
KREMEN1	KREMEN1	-0.011464763	
LOC107984813	LOC107984813	-0.011472733	
FAM219B	FAM219B	-0.011473683	
SLITRK5	SLITRK5	-0.011478751	
SNORD107	SNORD107	-0.011483286	
DUSP13	DUSP13	-0.01148552	
OCLN	OCLN	-0.011486238	
ACOT12	ACOT12	-0.011489645	
MROH2A	MROH2A	-0.011489811	
LINC01170	LINC01170	-0.011493434	
GABRG3	GABRG3	-0.011494158	
FAM65A	FAM65A	-0.011498495	
MRPL28	MRPL28	-0.011500343	
TMEM189	TMEM189	-0.0115068015	
PLCG2	PLCG2	-0.011508084	
KRTAP4-7	KRTAP4-7	-0.011511495	
TENM1	TENM1	-0.011515618	
WDCP	WDCP	-0.011533421	
EXOC6B	EXOC6B	-0.011542702	
C1orf137	C1orf137	-0.011549292	
PACRG-AS1	PACRG-AS1	-0.011557788	
CTU2	CTU2	-0.01155903	
LOC101929315	LOC101929315	-0.011561784	
DHX57	DHX57	-0.0115642	
CT45A6	CT45A6	-0.011570579	
OR3A1	OR3A1	-0.011590959	
SNX31	SNX31	-0.011595136	
LOC101929579	LOC101929579	-0.011595608	
SCN2A	SCN2A	-0.011605908	
BPIFA1	BPIFA1	-0.011608354	
LOC101926983	LOC101926983	-0.011616222	
RPRD1A	RPRD1A	-0.01161979	
NLRP6	NLRP6	-0.011624801	
TRIM16L	TRIM16L	-0.011625812	
POLA2	POLA2	-0.011638168	
CCDC130	CCDC130	-0.011641527	
IMPDH1	IMPDH1	-0.011643139	
SPDYE4	SPDYE4	-0.011650965	
PAQR9	PAQR9	-0.011652712	
WTAP	WTAP	-0.011661066	
CRB1	CRB1	-0.011661292	
GTF3C1	GTF3C1	-0.01166494	
LOC101929679	LOC101929679	-0.0116674	
CD180	CD180	-0.011672072	
POMT1	POMT1	-0.0116745215	
SPATA16	SPATA16	-0.011680763	
PLSCR2	PLSCR2	-0.011683291	
SLURP1	SLURP1	-0.011684754	
FARSB	FARSB	-0.011699887	
OR6N1	OR6N1	-0.011703955	
NMUR1	NMUR1	-0.011709125	
KRTAP9-9	KRTAP9-9	-0.011718666	
BICDL1	BICDL1	-0.01172315	
KRTAP10-9	KRTAP10-9	-0.011725039	
KLHL17	KLHL17	-0.011727816	
FBXO18	FBXO18	-0.011729526	
NOD1	NOD1	-0.011735655	
SYNGR4	SYNGR4	-0.011737434	
TRPM1	TRPM1	-0.011745397	
KCNG4	KCNG4	-0.011758414	
SLC28A3	SLC28A3	-0.011763331	
SLC38A10	SLC38A10	-0.011767246	
CD5L	CD5L	-0.011772601	
HNRNPC	HNRNPC	-0.0117746685	
IGSF11	IGSF11	-0.011779067	
PUF60	PUF60	-0.011782568	
FABP1	FABP1	-0.011783198	
EIF3IP1	EIF3IP1	-0.011784367	
LOC102031319	LOC102031319	-0.011785647	
ETFB	ETFB	-0.011788246	
OR4D10	OR4D10	-0.011788449	
PDILT	PDILT	-0.011789365	
