NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S		15	0.35471666	0.80131817	0.7535642	0.9035931	1.0	4331	tags=40%, list=22%, signal=51%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		27	0.32090244	0.8006146	0.76198936	0.8968697	1.0	1982	tags=15%, list=10%, signal=16%	
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY		23	0.3274282	0.799545	0.7620751	0.8908702	1.0	3457	tags=26%, list=18%, signal=32%	
KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY		17	0.33996052	0.7858799	0.74115455	0.90564847	1.0	3342	tags=18%, list=17%, signal=21%	
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL		25	0.31616718	0.77776766	0.76853526	0.911206	1.0	3306	tags=20%, list=17%, signal=24%	
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY		21	0.30893576	0.75079757	0.79136693	0.9451543	1.0	2728	tags=14%, list=14%, signal=17%	
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY		27	0.29403654	0.74743724	0.83501685	0.94218487	1.0	676	tags=7%, list=3%, signal=8%	
KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_IGF2_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY		15	0.33874017	0.74475604	0.7785978	0.9381832	1.0	3167	tags=27%, list=16%, signal=32%	
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT		42	0.26830062	0.7405867	0.885274	0.9364412	1.0	847	tags=5%, list=4%, signal=5%	
KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY		34	0.27840555	0.73664147	0.85860306	0.9345359	1.0	2196	tags=15%, list=11%, signal=17%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		24	0.29989135	0.7316995	0.85231316	0.9337173	1.0	676	tags=8%, list=3%, signal=9%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY		15	0.32071793	0.71949947	0.83870965	0.94159	1.0	790	tags=13%, list=4%, signal=14%	
