NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I		36	-0.37104172	-1.0805913	0.32731378	0.7621773	1.0	6597	tags=67%, list=34%, signal=101%	
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION		29	-0.39388928	-1.0795068	0.32142857	0.7491904	1.0	5569	tags=45%, list=29%, signal=63%	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL		24	-0.39881366	-1.0748551	0.34529147	0.7464604	1.0	2347	tags=38%, list=12%, signal=43%	
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING		21	-0.42200956	-1.0709679	0.36507937	0.7421248	1.0	5308	tags=43%, list=27%, signal=59%	
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119		25	-0.3924217	-1.0468329	0.4189189	0.79223067	1.0	6548	tags=44%, list=34%, signal=66%	
KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION		26	-0.38057894	-1.0284244	0.44208038	0.826606	1.0	2333	tags=19%, list=12%, signal=22%	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION	KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION		21	-0.39508298	-1.0209624	0.42677826	0.8307286	1.0	2028	tags=38%, list=10%, signal=42%	
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE		16	-0.43378082	-1.0202394	0.44851258	0.8169861	1.0	4041	tags=38%, list=21%, signal=47%	
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING		20	-0.39144287	-1.0024585	0.45315903	0.8484502	1.0	4041	tags=35%, list=21%, signal=44%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		29	-0.34503546	-0.9769666	0.4720358	0.90208286	1.0	4919	tags=38%, list=25%, signal=51%	
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING		16	-0.4082918	-0.9674886	0.5154004	0.91265166	1.0	5308	tags=44%, list=27%, signal=60%	
KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY		37	-0.3297628	-0.9575647	0.53579676	0.922564	1.0	260	tags=11%, list=1%, signal=11%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO		17	-0.3950311	-0.94940215	0.5220264	0.92907345	1.0	956	tags=18%, list=5%, signal=19%	
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY		19	-0.3767246	-0.92691725	0.5714286	0.9765311	1.0	412	tags=5%, list=2%, signal=5%	
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY		15	-0.38102046	-0.90718865	0.5838641	1.0	1.0	4919	tags=47%, list=25%, signal=62%	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY		16	-0.36760843	-0.8734452	0.64301074	1.0	1.0	1089	tags=19%, list=6%, signal=20%	
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT		41	-0.28524965	-0.8537773	0.72208434	1.0	1.0	4496	tags=37%, list=23%, signal=48%	
KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY		32	-0.29866463	-0.852528	0.7076566	1.0	1.0	4919	tags=38%, list=25%, signal=50%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY		15	-0.35447946	-0.8516886	0.6721311	1.0	1.0	4981	tags=47%, list=26%, signal=63%	
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY		19	-0.3360578	-0.84842235	0.69166666	1.0	1.0	4410	tags=42%, list=23%, signal=54%	
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY		15	-0.36096478	-0.8480544	0.6909091	1.0	1.0	4981	tags=47%, list=26%, signal=63%	
KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY		16	-0.3470646	-0.846756	0.66157204	1.0	1.0	4919	tags=44%, list=25%, signal=59%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT		42	-0.27992406	-0.8332573	0.7652582	1.0	1.0	4496	tags=36%, list=23%, signal=46%	
KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY		16	-0.34413716	-0.8259516	0.7346072	1.0	1.0	2924	tags=44%, list=15%, signal=51%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		24	-0.30723593	-0.81601596	0.7061311	1.0	1.0	2776	tags=21%, list=14%, signal=24%	
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING		15	-0.3463306	-0.8143155	0.73706007	1.0	1.0	5159	tags=40%, list=27%, signal=54%	
