NAME	TITLE	SCORE	
MAGOH	MAGOH	-0.011215484	
DEFB104B	DEFB104B	-0.011221679	
CDRT1	CDRT1	-0.011222421	
C2CD2L	C2CD2L	-0.011222927	
GOT1L1	GOT1L1	-0.011223326	
QRFP	QRFP	-0.01122487	
ZFX	ZFX	-0.011226563	
TSHZ1	TSHZ1	-0.0112304585	
GAB4	GAB4	-0.011231608	
PIGV	PIGV	-0.011244137	
RRP1	RRP1	-0.011249882	
FAM204A	FAM204A	-0.011250691	
NT5C	NT5C	-0.011252951	
C2orf54	C2orf54	-0.011258209	
CABS1	CABS1	-0.011260754	
SKP1	SKP1	-0.011260898	
IGFBP4	IGFBP4	-0.011263502	
C15orf56	C15orf56	-0.011267453	
RBMY1J	RBMY1J	-0.011277975	
SUCLG2-AS1	SUCLG2-AS1	-0.01128111	
LOC284336///POU2F2	LOC284336///POU2F2	-0.011282568	
KRTAP10-12	KRTAP10-12	-0.011292326	
IDH3B	IDH3B	-0.011292496	
PCDHGA2	PCDHGA2	-0.011302091	
POLR3K	POLR3K	-0.0113043	
FAM227B	FAM227B	-0.011305836	
UHRF1	UHRF1	-0.011306669	
KCNJ14	KCNJ14	-0.011307543	
GBP3	GBP3	-0.011309154	
UBTF	UBTF	-0.011311738	
SYT11	SYT11	-0.011324216	
LINC01491	LINC01491	-0.01132861	
HDDC2	HDDC2	-0.011341542	
SIX6	SIX6	-0.011344412	
LINC01304	LINC01304	-0.011346612	
FOXN3-AS1	FOXN3-AS1	-0.011349574	
ANKRD11	ANKRD11	-0.011356377	
DCTN1	DCTN1	-0.011357168	
PLA2G2D	PLA2G2D	-0.01135753	
C1D	C1D	-0.011358491	
SLC34A3	SLC34A3	-0.0113588665	
NEK9	NEK9	-0.011364284	
ECEL1	ECEL1	-0.011367343	
IBTK	IBTK	-0.011367792	
ANKRD18A	ANKRD18A	-0.011371303	
NFIC	NFIC	-0.011372241	
ZNF564	ZNF564	-0.011377688	
ERI2	ERI2	-0.011379927	
PDGFA	PDGFA	-0.011380268	
MCEE	MCEE	-0.011380495	
CUL1	CUL1	-0.0113825565	
LINC01468	LINC01468	-0.011384086	
LOC105370306	LOC105370306	-0.011385075	
AVPR2	AVPR2	-0.01139804	
ZBTB18	ZBTB18	-0.011399934	
NKAPL	NKAPL	-0.011401395	
MARVELD2	MARVELD2	-0.011411102	
ADD1	ADD1	-0.0114132995	
HGH1	HGH1	-0.011417734	
LRPPRC	LRPPRC	-0.011423077	
RPP21	RPP21	-0.011424328	
RHOC	RHOC	-0.011426304	
ATP11AUN	ATP11AUN	-0.011432425	
OR6C70	OR6C70	-0.011432926	
TEX28	TEX28	-0.011434263	
RRBP1	RRBP1	-0.011437001	
TUBB8	TUBB8	-0.011441847	
GEN1	GEN1	-0.011444698	
RARB	RARB	-0.011445345	
USP49	USP49	-0.011449938	
PLEKHA8	PLEKHA8	-0.011451514	
PITPNM3	PITPNM3	-0.011461006	
LINC00443	LINC00443	-0.011462263	
PHRF1	PHRF1	-0.0114682475	
RAB3A	RAB3A	-0.011472366	
CUX1	CUX1	-0.011472901	
AWAT1	AWAT1	-0.011482617	
LOC100507277	LOC100507277	-0.011489063	
EIF2A	EIF2A	-0.0114976205	
SLCO6A1	SLCO6A1	-0.011502688	
OR2L13	OR2L13	-0.011504326	
SNRNP200	SNRNP200	-0.011505907	
ATP5I	ATP5I	-0.0115063	
SARS	SARS	-0.011508314	
C17orf50	C17orf50	-0.011510986	
NKX1-2	NKX1-2	-0.011517885	
NUDT5	NUDT5	-0.01151813	
PSMD12	PSMD12	-0.011521078	
PSMA5	PSMA5	-0.011524473	
KCNG2	KCNG2	-0.011524548	
OR52K2	OR52K2	-0.011533079	
RALB	RALB	-0.011533932	
UPK3B	UPK3B	-0.0115364315	
LSM2	LSM2	-0.01154019	
RUVBL1-AS1	RUVBL1-AS1	-0.011540253	
TUBA4B	TUBA4B	-0.011546636	
OR13C4	OR13C4	-0.011550829	
GPR156	GPR156	-0.0115523385	
C8orf34	C8orf34	-0.01155376	
PRR23A	PRR23A	-0.011564105	
FOXH1	FOXH1	-0.011567218	
NCBP1	NCBP1	-0.011567326	
TNS4	TNS4	-0.011571722	
ARNTL2	ARNTL2	-0.011573848	
VASH1	VASH1	-0.01157454	
TMEM254	TMEM254	-0.011583149	
PLCD3	PLCD3	-0.011589969	
ZC3HC1	ZC3HC1	-0.011600495	
SPEM1	SPEM1	-0.011601404	
SLC44A3	SLC44A3	-0.0116037	
VWA7	VWA7	-0.011606119	
CBS	CBS	-0.011606727	
SCN3A	SCN3A	-0.0116079375	
CLDN22	CLDN22	-0.011608171	
LAMTOR5	LAMTOR5	-0.011608989	
SUPT5H	SUPT5H	-0.011611061	
TSGA10	TSGA10	-0.011614033	
SLC35E1	SLC35E1	-0.011621537	
C7orf26	C7orf26	-0.011622996	
LOC100506127	LOC100506127	-0.011633267	
MIR3663HG	MIR3663HG	-0.011643978	
NPEPL1	NPEPL1	-0.011646064	
SOCS5	SOCS5	-0.011656626	
WIF1	WIF1	-0.011661388	
FRMD5	FRMD5	-0.0116669135	
LINC00445	LINC00445	-0.0116675785	
SCG3	SCG3	-0.011672789	
RNF5	RNF5	-0.011675823	
SEH1L	SEH1L	-0.011690151	
RASSF10	RASSF10	-0.011697862	
NFE2L2	NFE2L2	-0.011702185	
TMEM257	TMEM257	-0.011702288	
NPEPPS	NPEPPS	-0.011703363	
LRRCC1	LRRCC1	-0.011713041	
CACNG4	CACNG4	-0.011716641	
TBRG1	TBRG1	-0.011717966	
CFI	CFI	-0.01172091	
KCNV1	KCNV1	-0.01172122	
LDHB	LDHB	-0.011725741	
PPA2	PPA2	-0.011731722	
LZTS1	LZTS1	-0.011731827	
CRYBB1	CRYBB1	-0.011736032	
ZNF200	ZNF200	-0.011736642	
ADAMTS20	ADAMTS20	-0.011740869	
SLC35C2	SLC35C2	-0.011741079	
LINC01498	LINC01498	-0.011744738	
DDX23	DDX23	-0.011749754	
LOC102723883	LOC102723883	-0.01175084	
GTF2E2	GTF2E2	-0.01175989	
FOXD4	FOXD4	-0.011761161	
BMS1	BMS1	-0.011762494	
MRGBP	MRGBP	-0.011763286	
ZNF326	ZNF326	-0.011766401	
ASAH2	ASAH2	-0.011770036	
KBTBD8	KBTBD8	-0.011773624	
HDAC8	HDAC8	-0.011777973	
HES3	HES3	-0.011782673	
G6PD	G6PD	-0.011790665	
COMMD10	COMMD10	-0.011792454	
PKNOX1	PKNOX1	-0.0118131535	
HMGA2	HMGA2	-0.011816742	
CDC25C	CDC25C	-0.011825845	
TAAR9	TAAR9	-0.011826499	
CA7	CA7	-0.011827167	
CNTN2	CNTN2	-0.011836969	
REC114	REC114	-0.011838406	
DEFB121	DEFB121	-0.011845866	
RBP3	RBP3	-0.011846706	
IFT74	IFT74	-0.011846899	
MTMR11	MTMR11	-0.0118484255	
GDAP1L1	GDAP1L1	-0.011858638	
LINC01264	LINC01264	-0.011865952	
EDRF1	EDRF1	-0.011867952	
ICE1	ICE1	-0.011871388	
GRK5	GRK5	-0.011874945	
OR13J1	OR13J1	-0.011875047	
SUB1	SUB1	-0.011885255	
EPB41L2	EPB41L2	-0.011885689	
HTR1A	HTR1A	-0.011886162	
XPR1	XPR1	-0.011897735	
SMN1	SMN1	-0.011910358	
SPATA8	SPATA8	-0.011914312	
BMP2	BMP2	-0.011918628	
ZNF32	ZNF32	-0.011920982	
PABPC1L2B	PABPC1L2B	-0.011931386	
OR2T11	OR2T11	-0.011935078	
LOC729603	LOC729603	-0.011967627	
BAG3	BAG3	-0.011970858	
CRHR1	CRHR1	-0.011971743	
APOBEC3H	APOBEC3H	-0.011979962	
VAPB	VAPB	-0.011980995	
TMEM18	TMEM18	-0.011981556	
AXDND1	AXDND1	-0.011983491	
KRT26	KRT26	-0.011990536	
SLC35B3	SLC35B3	-0.011996263	
DPYD-AS2	DPYD-AS2	-0.011996425	
DPM1	DPM1	-0.012005586	
ARL5A	ARL5A	-0.012007672	
PSMA1	PSMA1	-0.012009546	
PCDHAC2	PCDHAC2	-0.012009907	
PGLS	PGLS	-0.012014752	
PPP1R1B	PPP1R1B	-0.012016152	
OTUD6B	OTUD6B	-0.012019114	
RECQL4	RECQL4	-0.012022244	
AFG3L1P	AFG3L1P	-0.012025336	
EXO5	EXO5	-0.012028559	
FGFR1OP2	FGFR1OP2	-0.012030805	
OR12D3	OR12D3	-0.0120347785	
CREBRF	CREBRF	-0.012035232	
PARP12	PARP12	-0.012035687	
TSPYL5	TSPYL5	-0.012045278	
DEFB135	DEFB135	-0.012047819	
KIN	KIN	-0.012048078	
MRPL50	MRPL50	-0.012051264	
PPP2R2B	PPP2R2B	-0.012056046	
PHF7	PHF7	-0.012068116	
MTIF2	MTIF2	-0.012069453	
SPG20-AS1	SPG20-AS1	-0.012070016	
RAB6B	RAB6B	-0.012079897	
DLD	DLD	-0.012081259	
HNRNPD	HNRNPD	-0.01208194	
PARD3B	PARD3B	-0.0120840445	
ZNF562	ZNF562	-0.012085004	
MAU2	MAU2	-0.012086542	
CFHR4	CFHR4	-0.012087108	
KCNC1	KCNC1	-0.012096349	
WDR38	WDR38	-0.012105079	
EPX	EPX	-0.012108391	
PMS1	PMS1	-0.012115862	
IP6K1	IP6K1	-0.012121532	
CIZ1	CIZ1	-0.012125501	
GIMAP6	GIMAP6	-0.012126511	
OR51B4	OR51B4	-0.012127751	
IARS	IARS	-0.012138909	
DCDC1	DCDC1	-0.012150018	
LOC101928211	LOC101928211	-0.0121637145	
WNT11	WNT11	-0.0121638235	
EMD	EMD	-0.012163974	
PLAC8L1	PLAC8L1	-0.012167741	
PLD4	PLD4	-0.012168761	
ATP2C1	ATP2C1	-0.012172748	
DGUOK	DGUOK	-0.012173221	
LY6K	LY6K	-0.012173284	
GPR149	GPR149	-0.012180717	
PHF5A	PHF5A	-0.012183671	
NIPAL4	NIPAL4	-0.01218414	
EFCAB2	EFCAB2	-0.01218418	
NAA10	NAA10	-0.012185418	
KRTAP5-8	KRTAP5-8	-0.012198167	
LINC01350	LINC01350	-0.0121990815	
SLC27A3	SLC27A3	-0.012202709	
EDA2R	EDA2R	-0.012203231	
ZNF34	ZNF34	-0.012204379	
LINC01068	LINC01068	-0.012204463	
SRC	SRC	-0.012204559	
PARP2	PARP2	-0.0122051565	
PPP3CC	PPP3CC	-0.01221283	
CELA2A	CELA2A	-0.0122188395	
SNRPD2	SNRPD2	-0.012221784	
TEF	TEF	-0.012225026	
CARNMT1	CARNMT1	-0.012225536	
MZF1	MZF1	-0.012227752	
ZNF827	ZNF827	-0.01223066	
LOC105372626	LOC105372626	-0.012232743	
SPC25	SPC25	-0.012233794	
ABCA17P	ABCA17P	-0.012237629	
SEPT7-AS1	SEPT7-AS1	-0.012239303	
ACTR1B	ACTR1B	-0.012243231	
HR	HR	-0.012243766	
PEBP1	PEBP1	-0.012258551	
AMOTL2	AMOTL2	-0.012262444	
FLJ44635	FLJ44635	-0.012267134	
PDE1C	PDE1C	-0.0122866435	
C14orf159	C14orf159	-0.012294974	
T	T	-0.012299006	
CCAR2	CCAR2	-0.012306476	
SPINK7	SPINK7	-0.012313612	
COMP	COMP	-0.01231965	
RBPJL	RBPJL	-0.012321511	
ABHD2	ABHD2	-0.012327161	
DNMT1	DNMT1	-0.012328034	
THAP5	THAP5	-0.012333118	
OR2F1	OR2F1	-0.012343584	
NUFIP1	NUFIP1	-0.012347823	
ZNF778	ZNF778	-0.012352054	
BDNF	BDNF	-0.012355775	
MARS	MARS	-0.012364887	
LOC100506406	LOC100506406	-0.012372657	
DCTPP1	DCTPP1	-0.012373079	
PCDHB8	PCDHB8	-0.012375187	
KCNJ3	KCNJ3	-0.012377385	
LINC00844	LINC00844	-0.012389419	
C11orf58	C11orf58	-0.012391891	
DDX42	DDX42	-0.012396368	
OR8J3	OR8J3	-0.012408324	
ACSBG2	ACSBG2	-0.012408637	
FIGNL1	FIGNL1	-0.012421046	
POLR1C	POLR1C	-0.0124221835	
CMPK2	CMPK2	-0.012422435	
AMY1A	AMY1A	-0.012427014	
ZNF592	ZNF592	-0.012427322	
CT62	CT62	-0.012430107	
HAUS8	HAUS8	-0.012431763	
CRISP1	CRISP1	-0.012446828	
HEATR1	HEATR1	-0.012447663	
ACAD8	ACAD8	-0.012448869	
PHACTR1	PHACTR1	-0.01244939	
ERH	ERH	-0.012454071	
SETDB2	SETDB2	-0.012455461	
DDOST	DDOST	-0.012455633	
MAGI1	MAGI1	-0.0124660125	
PRKAG3	PRKAG3	-0.012468985	
KIAA0101	KIAA0101	-0.012474961	
LIPT1	LIPT1	-0.012483648	
ADRA2A	ADRA2A	-0.012485611	
OR2T2	OR2T2	-0.012486481	
GABRR2	GABRR2	-0.012487389	
MPPED1	MPPED1	-0.012490064	
ISOC1	ISOC1	-0.012495292	
HSD17B3	HSD17B3	-0.012502343	
COPS9	COPS9	-0.0125025865	
TBC1D10B	TBC1D10B	-0.012503405	
PLCB3	PLCB3	-0.012503504	
HCN3	HCN3	-0.012507985	
RXFP1	RXFP1	-0.012512407	
FGF8	FGF8	-0.012516157	
PLAU	PLAU	-0.012517867	
CYP7B1	CYP7B1	-0.01252059	
TPD52L2	TPD52L2	-0.012526387	
DPEP1	DPEP1	-0.012527007	
ARL5B	ARL5B	-0.012530911	
IMMT	IMMT	-0.012531935	
C22orf42	C22orf42	-0.012532263	
RFX6	RFX6	-0.0125345485	
AQP12A	AQP12A	-0.012536573	
RAET1L	RAET1L	-0.012543196	
GAR1	GAR1	-0.012547899	
LINC00901	LINC00901	-0.012549935	
ARMCX2	ARMCX2	-0.012561755	
NFAT5	NFAT5	-0.012562997	
ROCK2	ROCK2	-0.012564246	
SPECC1L	SPECC1L	-0.0125676235	
CCDC150	CCDC150	-0.012571657	
PRKAG1	PRKAG1	-0.012593086	
TMUB2	TMUB2	-0.012595423	
HBCBP	HBCBP	-0.012598464	
UTP14C	UTP14C	-0.012599902	
NOL9	NOL9	-0.012601057	
DAND5	DAND5	-0.012614207	
SENP2	SENP2	-0.01261658	
TBC1D19	TBC1D19	-0.0126202265	
BDH1	BDH1	-0.012632872	
ARF6	ARF6	-0.012636646	
TSPAN1	TSPAN1	-0.01264171	
AIFM3	AIFM3	-0.012644345	
KCNH5	KCNH5	-0.0126449745	
RAX	RAX	-0.012645589	
LOC101930049	LOC101930049	-0.012647348	
PGAM2	PGAM2	-0.012652556	
PTK6	PTK6	-0.01267669	
IL21R	IL21R	-0.012691837	
DST	DST	-0.0126948925	
TRPT1	TRPT1	-0.012707438	
EPHA8	EPHA8	-0.012712989	
DEFA6	DEFA6	-0.012721938	
HNRNPC	HNRNPC	-0.012722356	
HCG4B	HCG4B	-0.01272427	
KCNRG	KCNRG	-0.012725043	
EPHA5-AS1	EPHA5-AS1	-0.012729117	
KLHL36	KLHL36	-0.01273327	
RAB28	RAB28	-0.012739111	
TMSB4Y	TMSB4Y	-0.01275158	
LSM6	LSM6	-0.012754416	
GPHN	GPHN	-0.012755932	
CCDC54	CCDC54	-0.01276863	
LURAP1L	LURAP1L	-0.012770984	
LINC00841	LINC00841	-0.012775203	
IL23A	IL23A	-0.012776356	
NUP35	NUP35	-0.012777489	
LPAR1	LPAR1	-0.012779504	
MAGEA3	MAGEA3	-0.012786204	
SAAL1	SAAL1	-0.012788525	
SPHK1	SPHK1	-0.012798971	
BCAM	BCAM	-0.012800213	
PROSER1	PROSER1	-0.012805392	
DNAJC19	DNAJC19	-0.0128123015	
SLC22A20	SLC22A20	-0.012813236	
KLF3	KLF3	-0.012816522	
KRBA2	KRBA2	-0.01282598	
KLK3	KLK3	-0.012830598	
PCGF3	PCGF3	-0.012833437	
SVBP	SVBP	-0.01283968	
CTSL	CTSL	-0.012845363	
PRPF8	PRPF8	-0.012849274	
TRPC4AP	TRPC4AP	-0.012850606	
TCEAL6	TCEAL6	-0.012853132	
IFNLR1	IFNLR1	-0.012855717	
DNAJC5G	DNAJC5G	-0.012855841	
MMP24	MMP24	-0.012857434	
PCDHB6	PCDHB6	-0.012868523	
AKR1B1	AKR1B1	-0.01286974	
UBE2V2	UBE2V2	-0.0128705455	
RAB13	RAB13	-0.01287496	
WBP4	WBP4	-0.01287616	
DOC2A	DOC2A	-0.012879	
TATDN1	TATDN1	-0.0128845945	
TMEM240	TMEM240	-0.01288495	
RIT2	RIT2	-0.012888263	
UNC13A	UNC13A	-0.012888428	
ZDHHC12	ZDHHC12	-0.012903652	
ZDHHC14	ZDHHC14	-0.012911189	
TRPV1	TRPV1	-0.0129123945	
NCKAP5	NCKAP5	-0.012917937	
ATRNL1	ATRNL1	-0.012918293	
AKR1D1	AKR1D1	-0.012920515	
CPNE1	CPNE1	-0.012923155	
BRIP1	BRIP1	-0.012928989	
CCDC144NL	CCDC144NL	-0.0129334405	
TPTE2P3	TPTE2P3	-0.012939741	
ERCC5	ERCC5	-0.012941097	
KCNMB2	KCNMB2	-0.012945889	
KRTAP2-2	KRTAP2-2	-0.012947637	
WDR49	WDR49	-0.012950945	
HIBCH	HIBCH	-0.012954216	
WFIKKN2	WFIKKN2	-0.01296472	
MRGPRE	MRGPRE	-0.01297095	
ATE1	ATE1	-0.012976439	
GPATCH11	GPATCH11	-0.012985823	
LINC01412	LINC01412	-0.012986639	
MIF4GD	MIF4GD	-0.012987221	
CNIH2	CNIH2	-0.012991603	
ALOX12P2	ALOX12P2	-0.013000766	
MCRIP1	MCRIP1	-0.01300412	
PIGQ	PIGQ	-0.01301885	
SCAMP4	SCAMP4	-0.013022559	
GABPB2	GABPB2	-0.01302541	
GHDC	GHDC	-0.013025665	
RHOD	RHOD	-0.013026472	
NUBPL	NUBPL	-0.013038337	
ZNF300	ZNF300	-0.013040357	
AIRE	AIRE	-0.013040751	
HCRTR2	HCRTR2	-0.013055528	
MACROD1	MACROD1	-0.013060563	
RBM19	RBM19	-0.013074276	
UNKL	UNKL	-0.013081664	
UNC13C	UNC13C	-0.013083094	
CCDC157	CCDC157	-0.013083966	
RRM1-AS1///LOC100506082///RRM1	RRM1-AS1///LOC100506082///RRM1	-0.01308481	
BCL7A	BCL7A	-0.013088118	
TRIM5	TRIM5	-0.013090518	
LOC101929331	LOC101929331	-0.013094819	
GAGE2B	GAGE2B	-0.01310989	
GSTTP2	GSTTP2	-0.0131119145	
RNF212	RNF212	-0.01311406	
IZUMO2	IZUMO2	-0.013119836	
NFASC	NFASC	-0.013124633	
CDAN1	CDAN1	-0.013132601	
UTP15	UTP15	-0.013135048	
TSG101	TSG101	-0.013135799	
TRIM16L	TRIM16L	-0.013142776	
ZMYM5	ZMYM5	-0.013144175	
LRRC1	LRRC1	-0.013144278	
ZZEF1	ZZEF1	-0.013144534	
TROVE2	TROVE2	-0.013144892	
C17orf74	C17orf74	-0.013146253	
UTS2R	UTS2R	-0.013147269	
NR2C2AP	NR2C2AP	-0.013149351	
CENPK	CENPK	-0.013150829	
IFI27	IFI27	-0.013153074	
SPN	SPN	-0.013155586	
EPB41L1	EPB41L1	-0.013156031	
ZNF257	ZNF257	-0.013157203	
NCAN	NCAN	-0.013177438	
SAMD13	SAMD13	-0.013180699	
LOC102724890	LOC102724890	-0.013183547	
FNTB	FNTB	-0.013184161	
LOC105369473	LOC105369473	-0.013186322	
CAMSAP1	CAMSAP1	-0.013192945	
SPDL1	SPDL1	-0.013193874	
OR10H3	OR10H3	-0.013194021	
ADAM20	ADAM20	-0.013200778	
HMGCS1	HMGCS1	-0.013205862	
WDR89	WDR89	-0.01320789	
UNC119	UNC119	-0.013222413	
IL5RA	IL5RA	-0.013231866	
DTWD2	DTWD2	-0.013232496	
KDELR1	KDELR1	-0.013232805	
CCDC36	CCDC36	-0.0132339485	
SCRIB	SCRIB	-0.013235528	
GTF2A1	GTF2A1	-0.013235709	
LRRIQ4	LRRIQ4	-0.013236275	
YTHDC2	YTHDC2	-0.013242926	
ZNF19	ZNF19	-0.013255161	
NCAPH	NCAPH	-0.013255269	
SMUG1	SMUG1	-0.013258245	
MDFI	MDFI	-0.0132723525	
AVPR1B	AVPR1B	-0.013276623	
SARDH	SARDH	-0.013277178	
RALGAPA1	RALGAPA1	-0.013283223	
TIMM13	TIMM13	-0.013284775	
RBBP8	RBBP8	-0.0132873	
C2CD4A	C2CD4A	-0.013288486	
PPP1R21	PPP1R21	-0.013297955	
CHRNA7	CHRNA7	-0.013300373	
NDUFB4	NDUFB4	-0.013312146	
NFRKB	NFRKB	-0.013315449	
DYDC1	DYDC1	-0.013316576	
GPR148	GPR148	-0.01331757	
KCNJ12	KCNJ12	-0.013317758	
SPATA16	SPATA16	-0.013320242	
DDX3Y	DDX3Y	-0.013323339	
RNF215	RNF215	-0.013328769	
LOC101929579	LOC101929579	-0.013329706	
FBXW4	FBXW4	-0.013330573	
MTAP	MTAP	-0.013341432	
LAMB2P1	LAMB2P1	-0.0133419335	
LRRC43	LRRC43	-0.013343238	
CTNNAL1	CTNNAL1	-0.01334497	
OR5T3	OR5T3	-0.01334653	
APOF	APOF	-0.013346574	
PROP1	PROP1	-0.013364579	
FAM89B	FAM89B	-0.013369769	
CTNNA1	CTNNA1	-0.0133918505	
POLM	POLM	-0.013392186	
RELT	RELT	-0.013397241	
OR13D1	OR13D1	-0.013398015	
OR1F2P	OR1F2P	-0.013400595	
LOC101928760	LOC101928760	-0.013408192	
CNOT2	CNOT2	-0.013409428	
TRDN	TRDN	-0.013415885	
LOC554174	LOC554174	-0.013415978	
ZNF362	ZNF362	-0.01342079	
LOC101926975	LOC101926975	-0.013430068	
KCNJ9	KCNJ9	-0.013433697	
OR52A5	OR52A5	-0.013434733	
CLPX	CLPX	-0.013436487	
ADAM11	ADAM11	-0.013445915	
NUP133	NUP133	-0.013450505	
FRS3	FRS3	-0.013458298	
TTC17	TTC17	-0.013459508	
ABCD4	ABCD4	-0.013467332	
ZIM2	ZIM2	-0.013470495	
C20orf96	C20orf96	-0.013477995	
NUDCD2	NUDCD2	-0.013483795	
OXSR1	OXSR1	-0.013494406	
NAALADL2-AS3	NAALADL2-AS3	-0.013498607	
RBM48	RBM48	-0.013499663	
TMEM81	TMEM81	-0.013503135	
GALNT14	GALNT14	-0.013511627	
FLJ32742	FLJ32742	-0.01351827	
MUC2	MUC2	-0.013519389	
TDP2	TDP2	-0.013522615	
ADAMTS4	ADAMTS4	-0.013522957	
NFKBIA	NFKBIA	-0.013525012	
MCRS1	MCRS1	-0.013526961	
CAPN9	CAPN9	-0.013527844	
FFAR3	FFAR3	-0.013527996	
LRRN3	LRRN3	-0.013528566	
SLC7A6OS	SLC7A6OS	-0.0135355005	
VPS4B	VPS4B	-0.013536068	
PRDX5	PRDX5	-0.013539446	
ZKSCAN5	ZKSCAN5	-0.01355029	
PRMT6	PRMT6	-0.013550932	
REPIN1	REPIN1	-0.013553346	
CTSA	CTSA	-0.013567671	
KIAA1257	KIAA1257	-0.013576878	
WNK2	WNK2	-0.013578998	
KLRC4	KLRC4	-0.013583938	
DSCC1	DSCC1	-0.013590249	
MS4A12	MS4A12	-0.013590664	
DNAAF5	DNAAF5	-0.013596684	
ARID4B	ARID4B	-0.013599941	
C12orf42	C12orf42	-0.013609577	
TTLL11-IT1	TTLL11-IT1	-0.01361151	
EFHD1	EFHD1	-0.013614762	
GDNF	GDNF	-0.013625476	
LOC100130815	LOC100130815	-0.01363005	
MKS1	MKS1	-0.013638068	
DEFB131	DEFB131	-0.013642316	
SCO1	SCO1	-0.013650689	
AAR2	AAR2	-0.013660307	
LOC100996671	LOC100996671	-0.013663112	
ARHGAP11A	ARHGAP11A	-0.013670174	
LINC00403	LINC00403	-0.013670971	
LINC01495	LINC01495	-0.0136745265	
L3HYPDH	L3HYPDH	-0.013674734	
ZNF438	ZNF438	-0.0136764	
CIAO1	CIAO1	-0.013679765	
RPLP2	RPLP2	-0.013682153	
TMA7	TMA7	-0.013683396	
EPC2	EPC2	-0.013683924	
ZIC4	ZIC4	-0.013684186	
PNPT1	PNPT1	-0.013685869	
PAK5	PAK5	-0.013692544	
DIRAS3	DIRAS3	-0.013697953	
RIC8A	RIC8A	-0.013698505	
ARID3C	ARID3C	-0.0137004135	
NAPB	NAPB	-0.01370756	
CNBD1	CNBD1	-0.0137151275	
ZNF514	ZNF514	-0.013725492	
ZNF322	ZNF322	-0.013727129	
ZC3H7A	ZC3H7A	-0.013733857	
SLC51B	SLC51B	-0.013749351	
ACPT	ACPT	-0.013750982	
DSTYK	DSTYK	-0.013751267	
LIPN	LIPN	-0.013754136	
KIAA0232	KIAA0232	-0.013770799	
SYT1	SYT1	-0.01377787	
LCE2C	LCE2C	-0.013778319	
CCT3	CCT3	-0.013787671	
HLA-A	HLA-A	-0.013788378	
IGFL4	IGFL4	-0.013791385	
ARHGAP33	ARHGAP33	-0.013795288	
C12orf57	C12orf57	-0.013807462	
ZNF696	ZNF696	-0.01381029	
TCHHL1	TCHHL1	-0.0138163315	
TLCD2	TLCD2	-0.013819947	
CES2	CES2	-0.013833371	
ELK3	ELK3	-0.0138382185	
FAM160A2	FAM160A2	-0.013852964	
RBMS3-AS3	RBMS3-AS3	-0.013855918	
LOC100130268	LOC100130268	-0.013862233	
C1orf112	C1orf112	-0.013875856	
GLI4	GLI4	-0.013881205	
OSGEP	OSGEP	-0.013882482	
SPG21	SPG21	-0.013887209	
FZR1	FZR1	-0.013891124	
USP37	USP37	-0.013893824	
MYBBP1A	MYBBP1A	-0.013896223	
OR4N4	OR4N4	-0.013896387	
ZFAND6	ZFAND6	-0.013897146	
RANBP1	RANBP1	-0.01390243	
SLC9A2	SLC9A2	-0.013902559	
CRYGC	CRYGC	-0.013915936	
C7orf33	C7orf33	-0.013916418	
MCM7	MCM7	-0.013926676	
CHRNA4	CHRNA4	-0.013926791	
RTF1	RTF1	-0.013935534	
KRTAP4-4	KRTAP4-4	-0.013936198	
FRRS1L	FRRS1L	-0.013941607	
MBD3L5	MBD3L5	-0.0139458	
LINC01152	LINC01152	-0.013946764	
TUBG2	TUBG2	-0.013948366	
SMCO2	SMCO2	-0.013949429	
TCTEX1D4	TCTEX1D4	-0.013950704	
SAE1	SAE1	-0.013953267	
SNHG10	SNHG10	-0.013961012	
A1BG	A1BG	-0.013970676	
RPS6KB2	RPS6KB2	-0.013975474	
DUT	DUT	-0.013985435	
CBX2	CBX2	-0.013988307	
RBMY1F	RBMY1F	-0.013989865	
TAS2R46	TAS2R46	-0.014014398	
SLC4A1AP	SLC4A1AP	-0.0140230395	
AKR1C1	AKR1C1	-0.014024746	
DEFB110	DEFB110	-0.014050192	
CTDSP1	CTDSP1	-0.014055475	
MKI67	MKI67	-0.014058389	
RD3	RD3	-0.014059834	
UBE2W	UBE2W	-0.014064897	
ATXN7L3B	ATXN7L3B	-0.014069693	
CCDC187	CCDC187	-0.014071929	
MAPKAPK3	MAPKAPK3	-0.014076059	
PI4KA	PI4KA	-0.014080485	
ATP6V1C1	ATP6V1C1	-0.0140814595	
TAS2R5	TAS2R5	-0.0140868565	
PGLYRP3	PGLYRP3	-0.014089223	
GPR173	GPR173	-0.014092296	
SPRR1B	SPRR1B	-0.014092563	
LOC105378130	LOC105378130	-0.014097957	
RBSN	RBSN	-0.014098293	
RPS28	RPS28	-0.014102479	
TIMMDC1	TIMMDC1	-0.014103356	
SNX5	SNX5	-0.014105581	
TMEM68	TMEM68	-0.014105593	
CLCA2	CLCA2	-0.014107845	
FAM47B	FAM47B	-0.014110758	
FANK1	FANK1	-0.014131397	
KIRREL3	KIRREL3	-0.014145044	
LINC00385	LINC00385	-0.014147401	
STOM	STOM	-0.0141478665	
SLC36A3	SLC36A3	-0.014149727	
GOLGA5	GOLGA5	-0.014151306	
NAXD	NAXD	-0.014155444	
AASDHPPT	AASDHPPT	-0.014155568	
DFNB59	DFNB59	-0.01415595	
